date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_slug,date_mount,mount_id,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Time mounted,Mounting Orientation,Date screened/Initial feedback,Date imaged,Time placed in scope,Start of imaging time,End of imaging time,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,parent_female,parent_male,plate_id_filled,slot_id_filled,roi_index_within_slot,roi_code,genotype_base_codes,genotype_allele_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,date_born,genotype_pretty,genotype_marker_fluor_codes,genotype_marker_tag_codes,treatment_marker_fluor_codes,treatment_marker_tag_codes,all_marker_fluor_codes,genotype_marker_fusion_labels,genotype_marker_localizations,genotype_marker_fluor_loc_labels,genotype_marker_fusion_loc_labels,treatment_marker_fusion_labels,treatment_marker_localizations,treatment_marker_fluor_loc_labels,treatment_marker_fusion_loc_labels,all_unique_organelles,plate_slot_roi_id,all_fluor_organelles
20250513_skittles,fish15,roi1,roi1,18,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish15/roi1,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot7,1.0,20250513-plate1-slot7-roi01,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot7-roi1,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish15,roi2,roi2,18,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish15/roi2,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot7,2.0,20250513-plate1-slot7-roi02,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot7-roi2,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish15,roi3,roi3,18,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish15/roi3,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot7,3.0,20250513-plate1-slot7-roi03,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot7-roi3,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish15,roi4,roi4,18,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish15/roi4,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot7,4.0,20250513-plate1-slot7-roi04,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot7-roi4,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish16,roi1_brain,roi1_brain,18,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish16/roi1_brain,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot8,1.0,20250513-plate1-slot8-roi01,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot8-roi1,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish2,roi1,roi1,17,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish2/roi1,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot9,1.0,20250513-plate1-slot9-roi01,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot9-roi1,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish2,roi2,roi2,10,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish2/roi2,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot9,2.0,20250513-plate1-slot9-roi02,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot9-roi2,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish3,roi1,roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi1,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot10,1.0,20250513-plate1-slot10-roi01,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot10-roi1,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish3,roi2,roi2,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi2,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot10,2.0,20250513-plate1-slot10-roi02,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot10-roi2,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish3,roi3,roi3,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi3,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot10,3.0,20250513-plate1-slot10-roi03,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot10-roi3,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish3,roi4,roi4,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi4,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot10,4.0,20250513-plate1-slot10-roi04,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot10-roi4,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish4,roi1,roi1,38,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi1,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot11,1.0,20250513-plate1-slot11-roi01,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot11-roi1,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish4,roi2,roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi2,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot11,2.0,20250513-plate1-slot11-roi02,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot11-roi2,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish4,roi3,roi3,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi3,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot11,3.0,20250513-plate1-slot11-roi03,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot11-roi3,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish5,roi1,roi1,186,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi1,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot12,1.0,20250513-plate1-slot12-roi01,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot12-roi1,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish5,roi2,roi2,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi2,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot12,2.0,20250513-plate1-slot12-roi02,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot12-roi2,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish5,roi3,roi3,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi3,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot12,3.0,20250513-plate1-slot12-roi03,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot12-roi3,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish5,roi4,roi4,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi4,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot12,4.0,20250513-plate1-slot12-roi04,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot12-roi4,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish5,roi5,roi5,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi5,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot12,5.0,20250513-plate1-slot12-roi05,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot12-roi5,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish5,roi6,roi6,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi6,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot12,6.0,20250513-plate1-slot12-roi06,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot12-roi6,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish5,roi7,roi7,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi7,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot12,7.0,20250513-plate1-slot12-roi07,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot12-roi7,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish6,roi1,roi1,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi1,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot13,1.0,20250513-plate1-slot13-roi01,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot13-roi1,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish6,roi2,roi2,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi2,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot13,2.0,20250513-plate1-slot13-roi02,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot13-roi2,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish6,roi3,roi3,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi3,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot13,3.0,20250513-plate1-slot13-roi03,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot13-roi3,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish6,roi4,roi4,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi4,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot13,4.0,20250513-plate1-slot13-roi04,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot13-roi4,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish7,roi1_ear_brain,roi1_ear_brain,72,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish7/roi1_ear_brain,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot14,1.0,20250513-plate1-slot14-roi01,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot14-roi1,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish7,roi2_brain,roi2_brain,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish7/roi2_brain,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot14,2.0,20250513-plate1-slot14-roi02,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot14-roi2,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish8,roi1,roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish8/roi1,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot15,1.0,20250513-plate1-slot15-roi01,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot15-roi1,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250513_skittles,fish9,roi1,roi1,180,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish9/roi1,korra,Korra_Foundation/20250513_skittles,,,,,,,,,,,,,,,,,,,,,,,20250513-plate1,20250513-plate1-slot16,1.0,20250513-plate1-slot16-roi01,,,"pDQM034,pDQM036",,,,,,,,,,,,,Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250513-plate1-slot16-roi1,Electra2; mCitrine; mKOK; mKate2; mTFP1
20250520_mem_histone,fish2,roi1,roi1,2048,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish2/roi1,korra,Korra_Foundation/20250520_mem_histone,2025-05-21,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,,DT,,2025-05-21,,,,"skin, muscle, spinal_cord, notochord",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish2,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),20250520-plate1,20250520-plate1-slot3,1.0,20250520-plate1-slot3-roi01,pDQM005,"pDQM005:301,pDQM005:301|301",,pDQM117,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301) x ef1a:2xLynk:tdmSG(J) (F2 of allele 301),tdmSG,,mScarlet3S2,H2B,"mScarlet3S2,tdmSG",tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),membrane|histone,20250520-plate1-slot3-roi1,tdmSG(membrane)|mScarlet3S2(histone)
20250520_mem_histone,fish4,roi1_tailbud,roi1_tailbud,266,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud,korra,Korra_Foundation/20250520_mem_histone,2025-05-21,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,,DT,,2025-05-21,,,,"skin, muscle, spinal_cord, notochord",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish2,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),20250520-plate1,20250520-plate1-slot3,2.0,20250520-plate1-slot3-roi02,pDQM005,"pDQM005:301,pDQM005:301|301",,pDQM117,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301) x ef1a:2xLynk:tdmSG(J) (F2 of allele 301),tdmSG,,mScarlet3S2,H2B,"mScarlet3S2,tdmSG",tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),membrane|histone,20250520-plate1-slot3-roi2,tdmSG(membrane)|mScarlet3S2(histone)
20250520_mem_histone,fish4,roi1_tailbud_2,roi1_tailbud_2,1026,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud_2,korra,Korra_Foundation/20250520_mem_histone,2025-05-21,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,,DT,,2025-05-21,,,,"skin, muscle, spinal_cord, notochord",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish2,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),20250520-plate1,20250520-plate1-slot3,3.0,20250520-plate1-slot3-roi03,pDQM005,"pDQM005:301,pDQM005:301|301",,pDQM117,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301) x ef1a:2xLynk:tdmSG(J) (F2 of allele 301),tdmSG,,mScarlet3S2,H2B,"mScarlet3S2,tdmSG",tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),membrane|histone,20250520-plate1-slot3-roi3,tdmSG(membrane)|mScarlet3S2(histone)
20250520_mem_histone,fish5,roi1_tailbud,roi1_tailbud,3040,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish5/roi1_tailbud,korra,Korra_Foundation/20250520_mem_histone,2025-05-21,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,,DT,,2025-05-21,,,,"skin, muscle, spinal_cord, notochord",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish2,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),20250520-plate1,20250520-plate1-slot3,4.0,20250520-plate1-slot3-roi04,pDQM005,"pDQM005:301,pDQM005:301|301",,pDQM117,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301) x ef1a:2xLynk:tdmSG(J) (F2 of allele 301),tdmSG,,mScarlet3S2,H2B,"mScarlet3S2,tdmSG",tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),membrane|histone,20250520-plate1-slot3-roi4,tdmSG(membrane)|mScarlet3S2(histone)
20250521_skittles_no-membrane,fish2,roi1,roi1,60,/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish2/roi1,korra,Korra_Foundation/20250521_skittles_no-membrane,,,,,,,,,,,,,,,,,,,,,Dennis (F2 of allele 318),Abe (F2 of allele 309),20250521-plate1,20250521-plate1-slot2,1.0,20250521-plate1-slot2-roi01,"pDQM034,pDQM036","pDQM036:318,pDQM034:309","pDQM034,pDQM036",,,Dennis (F2 of allele 318) x Abe (F2 of allele 309),"Electra2,mCitrine,mKOK,mKate2,mTFP1",,,,"Electra2,mCitrine,mKOK,mKate2,mTFP1","Electra2,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,mCitrine,mKOK,mKate2,mTFP1","Electra2,mCitrine,mKOK,mKate2,mTFP1",Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250521-plate1-slot2-roi1,"Electra2,mCitrine,mKOK,mKate2,mTFP1|Electra2; mCitrine; mKOK; mKate2; mTFP1"
20250521_skittles_no-membrane,fish2,roi2,roi2,20,/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish2/roi2,korra,Korra_Foundation/20250521_skittles_no-membrane,,,,,,,,,,,,,,,,,,,,,Dennis (F2 of allele 318),Abe (F2 of allele 309),20250521-plate1,20250521-plate1-slot2,2.0,20250521-plate1-slot2-roi02,"pDQM034,pDQM036","pDQM036:318,pDQM034:309","pDQM034,pDQM036",,,Dennis (F2 of allele 318) x Abe (F2 of allele 309),"Electra2,mCitrine,mKOK,mKate2,mTFP1",,,,"Electra2,mCitrine,mKOK,mKate2,mTFP1","Electra2,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,mCitrine,mKOK,mKate2,mTFP1","Electra2,mCitrine,mKOK,mKate2,mTFP1",Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250521-plate1-slot2-roi2,"Electra2,mCitrine,mKOK,mKate2,mTFP1|Electra2; mCitrine; mKOK; mKate2; mTFP1"
20250521_skittles_no-membrane,fish3,roi1,roi1,25,/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish3/roi1,korra,Korra_Foundation/20250521_skittles_no-membrane,,,,,,,,,,,,,,,,,,,,,Dennis (F2 of allele 318),Abe (F2 of allele 309),20250521-plate1,20250521-plate1-slot2,3.0,20250521-plate1-slot2-roi03,"pDQM034,pDQM036","pDQM036:318,pDQM034:309","pDQM034,pDQM036",,,Dennis (F2 of allele 318) x Abe (F2 of allele 309),"Electra2,mCitrine,mKOK,mKate2,mTFP1",,,,"Electra2,mCitrine,mKOK,mKate2,mTFP1","Electra2,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,mCitrine,mKOK,mKate2,mTFP1","Electra2,mCitrine,mKOK,mKate2,mTFP1",Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250521-plate1-slot2-roi3,"Electra2,mCitrine,mKOK,mKate2,mTFP1|Electra2; mCitrine; mKOK; mKate2; mTFP1"
20250521_skittles_no-membrane,fish4,roi1,roi1,30,/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish4/roi1,korra,Korra_Foundation/20250521_skittles_no-membrane,,,,,,,,,,,,,,,,,,,,,Dennis (F2 of allele 318),Abe (F2 of allele 309),20250521-plate1,20250521-plate1-slot2,4.0,20250521-plate1-slot2-roi04,"pDQM034,pDQM036","pDQM036:318,pDQM034:309","pDQM034,pDQM036",,,Dennis (F2 of allele 318) x Abe (F2 of allele 309),"Electra2,mCitrine,mKOK,mKate2,mTFP1",,,,"Electra2,mCitrine,mKOK,mKate2,mTFP1","Electra2,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,mCitrine,mKOK,mKate2,mTFP1","Electra2,mCitrine,mKOK,mKate2,mTFP1",Electra2; mCitrine; mKOK; mKate2; mTFP1,,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2; mCitrine; mKOK; mKate2; mTFP1,,20250521-plate1-slot2-roi4,"Electra2,mCitrine,mKOK,mKate2,mTFP1|Electra2; mCitrine; mKOK; mKate2; mTFP1"
