clutch_code,roi_code,plate_id_filled,slot_id_filled,date_born,parent_female,parent_male,roi_dir
LCL-0020,20250819-plate1-slot2-roi06,20250819-plate1,20250819-plate1-slot2,2025-08-18,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish2_24hpf_roi2
LCL-0020,20250819-plate1-slot2-roi07,20250819-plate1,20250819-plate1-slot2,2025-08-18,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish2_24hpf_roi3
LCL-0020,20250819-plate1-slot2-roi08,20250819-plate1,20250819-plate1-slot2,2025-08-18,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/roi1_newscripttest
LCL-0021,20250821-plate1-slot1-roi01,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish1_24hpf_roi1
LCL-0021,20250821-plate1-slot1-roi02,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish1_24hpf_roi2
LCL-0021,20250821-plate1-slot1-roi03,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish2_24hpf_roi1
LCL-0021,20250821-plate1-slot1-roi04,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish2_24hpf_roi2
LCL-0021,20250821-plate1-slot1-roi05,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish3_24hpf_roi1
LCL-0021,20250821-plate1-slot1-roi06,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish3_24hpf_roi2
LCL-0021,20250821-plate1-slot1-roi07,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish4_24hpf_roi1
LCL-0021,20250821-plate1-slot1-roi08,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish4_24hpf_roi2
LCL-0021,20250821-plate1-slot1-roi09,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish6_24hpf_roi1
LCL-0021,20250821-plate1-slot1-roi10,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish6_24hpf_roi2
LCL-0021,20250821-plate1-slot1-roi11,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish7_48hpf_roi1
LCL-0021,20250821-plate1-slot1-roi12,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish7_48hpf_roi2
LCL-0021,20250821-plate1-slot1-roi13,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish8_48hpf_roi1
LCL-0021,20250821-plate1-slot1-roi14,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish8_48hpf_roi2
LCL-0021,20250821-plate1-slot1-roi15,20250821-plate1,20250821-plate1-slot1,2025-08-20,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish8_48hpf_roi3
LCL-0022,20250826-plate1-slot1-roi01,20250826-plate1,20250826-plate1-slot1,2025-08-25,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish1_24hpf_roi1
LCL-0022,20250826-plate1-slot1-roi02,20250826-plate1,20250826-plate1-slot1,2025-08-25,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish1_24hpf_roi2
LCL-0022,20250826-plate1-slot1-roi03,20250826-plate1,20250826-plate1-slot1,2025-08-25,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish2_24hpf_roi1
LCL-0022,20250826-plate1-slot1-roi04,20250826-plate1,20250826-plate1-slot1,2025-08-25,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish3_24hpf_roi1
LCL-0022,20250826-plate1-slot1-roi05,20250826-plate1,20250826-plate1-slot1,2025-08-25,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish3_24hpf_roi2
LCL-0022,20250826-plate1-slot1-roi06,20250826-plate1,20250826-plate1-slot1,2025-08-25,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish5_24hpf_roi1
LCL-0022,20250826-plate1-slot1-roi07,20250826-plate1,20250826-plate1-slot1,2025-08-25,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish5_24hpf_roi2
LCL-0022,20250826-plate1-slot1-roi08,20250826-plate1,20250826-plate1-slot1,2025-08-25,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish6_24hpf_roi1
LCL-0014,20250827-plate1-slot1-roi01,20250827-plate1,20250827-plate1-slot1,2025-08-25,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish3_48hpf_roi1
LCL-0014,20250827-plate1-slot1-roi02,20250827-plate1,20250827-plate1-slot1,2025-08-25,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish3_48hpf_roi2
LCL-0014,20250827-plate1-slot1-roi03,20250827-plate1,20250827-plate1-slot1,2025-08-25,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish5_48hpf_roi1
LCL-0014,20250827-plate1-slot1-roi04,20250827-plate1,20250827-plate1-slot1,2025-08-25,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish5_48hpf_roi2
LCL-0014,20250827-plate1-slot1-roi05,20250827-plate1,20250827-plate1-slot1,2025-08-25,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish5_48hpf_roi3
LCL-0015,20250828-plate1-slot1-roi01,20250828-plate1,20250828-plate1-slot1,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish1_24hpf_roi1
LCL-0015,20250828-plate1-slot1-roi02,20250828-plate1,20250828-plate1-slot1,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish1_24hpf_roi1-2
LCL-0015,20250828-plate1-slot1-roi03,20250828-plate1,20250828-plate1-slot1,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish1_24hpf_roi2
LCL-0015,20250828-plate1-slot1-roi04,20250828-plate1,20250828-plate1-slot1,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish1_24hpf_roi3
LCL-0015,20250828-plate1-slot1-roi05,20250828-plate1,20250828-plate1-slot1,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish2_24hpf_roi1
LCL-0015,20250828-plate1-slot1-roi06,20250828-plate1,20250828-plate1-slot1,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish2_24hpf_roi2
LCL-0015,20250828-plate1-slot1-roi07,20250828-plate1,20250828-plate1-slot1,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish2_24hpf_roi2-2
LCL-0015,20250828-plate1-slot1-roi08,20250828-plate1,20250828-plate1-slot1,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish4_24hpf_roi1
LCL-0015,20250828-plate1-slot1-roi09,20250828-plate1,20250828-plate1-slot1,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish4_24hpf_roi2
LCL-0015,20250828-plate1-slot1-roi10,20250828-plate1,20250828-plate1-slot1,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish5_24hpf_roi1
LCL-0015,20250828-plate1-slot1-roi11,20250828-plate1,20250828-plate1-slot1,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish5_24hpf_roi2
LCL-0015,20250828-plate1-slot1-roi12,20250828-plate1,20250828-plate1-slot1,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish5_24hpf_roi3
LCL-0015,20250828-plate1-slot1-roi13,20250828-plate1,20250828-plate1-slot1,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish6_24hpf_roi1
LCL-0015,20250828-plate1-slot1-roi14,20250828-plate1,20250828-plate1-slot1,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish6_24hpf_roi2
LCL-0023,20250903-plate1-slot1-roi01,20250903-plate1,20250903-plate1-slot1,2025-09-02,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish1_24hpf_roi1
LCL-0023,20250903-plate1-slot1-roi02,20250903-plate1,20250903-plate1-slot1,2025-09-02,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish1_24hpf_roi2
LCL-0023,20250903-plate1-slot1-roi03,20250903-plate1,20250903-plate1-slot1,2025-09-02,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish1_24hpf_roi3
LCL-0023,20250903-plate1-slot1-roi04,20250903-plate1,20250903-plate1-slot1,2025-09-02,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish1_24hpf_roi3_2
LCL-0023,20250903-plate1-slot1-roi05,20250903-plate1,20250903-plate1-slot1,2025-09-02,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish2_24hpf_roi1
LCL-0023,20250903-plate1-slot1-roi06,20250903-plate1,20250903-plate1-slot1,2025-09-02,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish2_24hpf_roi2
LCL-0013,20250904-plate1-slot1-roi01,20250904-plate1,20250904-plate1-slot1,2025-09-03,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi1
LCL-0013,20250904-plate1-slot1-roi02,20250904-plate1,20250904-plate1-slot1,2025-09-03,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi2
LCL-0013,20250904-plate1-slot1-roi03,20250904-plate1,20250904-plate1-slot1,2025-09-03,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi3
LCL-0013,20250904-plate1-slot1-roi04,20250904-plate1,20250904-plate1-slot1,2025-09-03,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi4
LCL-0013,20250904-plate1-slot1-roi05,20250904-plate1,20250904-plate1-slot1,2025-09-03,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi5
LCL-0023,20250905-plate1-slot1-roi01,20250905-plate1,20250905-plate1-slot1,2025-09-02,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi1
LCL-0023,20250905-plate1-slot1-roi02,20250905-plate1,20250905-plate1-slot1,2025-09-02,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi2
LCL-0023,20250905-plate1-slot1-roi03,20250905-plate1,20250905-plate1-slot1,2025-09-02,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi3
LCL-0023,20250905-plate1-slot1-roi04,20250905-plate1,20250905-plate1-slot1,2025-09-02,casper/rnf,mem:tdmChilada,/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi4
LCL-0036,20250908-plate1-slot1-roi01,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi1
LCL-0036,20250908-plate1-slot1-roi02,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi2
LCL-0036,20250908-plate1-slot1-roi03,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi3
LCL-0036,20250908-plate1-slot1-roi04,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi4
LCL-0036,20250908-plate1-slot1-roi05,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi1
LCL-0036,20250908-plate1-slot1-roi06,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi2
LCL-0036,20250908-plate1-slot1-roi07,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi3
LCL-0036,20250908-plate1-slot1-roi08,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi1
LCL-0036,20250908-plate1-slot1-roi09,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi2
LCL-0036,20250908-plate1-slot1-roi10,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi3
LCL-0036,20250908-plate1-slot1-roi11,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi4
LCL-0036,20250908-plate1-slot1-roi12,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi5
LCL-0036,20250908-plate1-slot1-roi13,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi1
LCL-0036,20250908-plate1-slot1-roi14,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi2
LCL-0036,20250908-plate1-slot1-roi15,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi3
LCL-0036,20250908-plate1-slot1-roi16,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi1
LCL-0036,20250908-plate1-slot1-roi17,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi2
LCL-0036,20250908-plate1-slot1-roi18,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi3
LCL-0036,20250908-plate1-slot1-roi19,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi4
LCL-0036,20250908-plate1-slot1-roi20,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish6_24hpf_roi1
LCL-0036,20250908-plate1-slot1-roi21,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish6_24hpf_roi2
LCL-0036,20250908-plate1-slot1-roi22,20250908-plate1,20250908-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish6_24hpf_roi3
LCL-0036,20250911-plate1-slot1-roi01,20250911-plate1,20250911-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi1
LCL-0036,20250911-plate1-slot1-roi02,20250911-plate1,20250911-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi2
LCL-0036,20250911-plate1-slot1-roi03,20250911-plate1,20250911-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi3
LCL-0036,20250911-plate1-slot1-roi04,20250911-plate1,20250911-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi4
LCL-0036,20250911-plate1-slot1-roi05,20250911-plate1,20250911-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi5
LCL-0036,20250911-plate1-slot1-roi06,20250911-plate1,20250911-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi1
LCL-0036,20250911-plate1-slot1-roi07,20250911-plate1,20250911-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi2
LCL-0036,20250911-plate1-slot1-roi08,20250911-plate1,20250911-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi3
LCL-0036,20250912-plate1-slot1-roi01,20250912-plate1,20250912-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi1
LCL-0036,20250912-plate1-slot1-roi02,20250912-plate1,20250912-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi2
LCL-0036,20250912-plate1-slot1-roi03,20250912-plate1,20250912-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi3
LCL-0036,20250912-plate1-slot1-roi04,20250912-plate1,20250912-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi4
LCL-0036,20250912-plate1-slot1-roi05,20250912-plate1,20250912-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi1
LCL-0036,20250912-plate1-slot1-roi06,20250912-plate1,20250912-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi2
LCL-0036,20250912-plate1-slot1-roi07,20250912-plate1,20250912-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi3
LCL-0036,20250912-plate1-slot1-roi08,20250912-plate1,20250912-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi4
LCL-0036,20250912-plate1-slot1-roi09,20250912-plate1,20250912-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi1
LCL-0036,20250912-plate1-slot1-roi10,20250912-plate1,20250912-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi10
LCL-0036,20250912-plate1-slot1-roi11,20250912-plate1,20250912-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi11
LCL-0036,20250912-plate1-slot1-roi12,20250912-plate1,20250912-plate1-slot1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi12
