date_experiment,fish_label,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_name,mount_row_index_scored,date_mount,mount_id,zf_female_genotype,zf_male_genotype,additional_plasmids_injected,additional_mrnas_injected,additonal_dye_and_chemicals,data_location,female_plasmid_base_code,female_allele,male_plasmid_base_code,male_allele,additional_plasmids_plasmid_base_code,additional_mrnas_plasmid_base_code
20250715_mem_organelle,fish3_24hpf_mem_mito_msc3_er_halo,roi2,roi2,960,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo/roi2,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish4_24hpf_mem_mito_msc3_er_halo,roi1,roi1,960,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi1,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish4_24hpf_mem_mito_msc3_er_halo,roi2,roi2,960,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi2,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish4_24hpf_mem_mito_msc3_er_halo,roi3,roi3,960,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi3,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish5_48hpf_mem_mito_halo_er_msc2,roi1,roi1,1329,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi1,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish5_48hpf_mem_mito_halo_er_msc2,roi2,roi2,1300,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi2,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish5_48hpf_mem_mito_halo_er_msc2,roi3,roi3,1300,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi3,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish5_48hpf_mem_mito_halo_er_msc2,roi4,roi4,1300,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi4,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish6_48hpf_mem_mito_halo_er_msc2,roi1,roi1,1300,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi1,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish6_48hpf_mem_mito_halo_er_msc2,roi2,roi2,1300,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi2,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish6_48hpf_mem_mito_halo_er_msc2,roi3,roi3,1300,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi3,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish6_48hpf_mem_mito_halo_er_msc2,roi4,roi4,1300,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi4,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish6_48hpf_mem_mito_halo_er_msc2,roi5,roi5,1300,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi5,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish7_48hpf_mem_mito_halo_er_msc2,roi1,roi1,1300,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish7_48hpf_mem_mito_halo_er_msc2/roi1,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish8_72hpf_mem_mito_msc3_er_halo,roi1,roi1,1300,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi1,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish8_72hpf_mem_mito_msc3_er_halo,roi2,roi2,1300,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi2,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250715_mem_organelle,fish8_72hpf_mem_mito_msc3_er_halo,roi3,roi3,1300,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi3,korra,mem_organelle,122.0,7/15/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a-extended:2xCox8A:mScarlet3S2,ef1a-extended:Halo:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250715_mem_organelle,pDQM005,301,pDQM005,301,MGCO-35,MGCO-40
20250723_mem-halo_ER-mSG,fish3_48hpf,roi1_mb,roi1_mb,65,/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi1_mb,korra,mem-halo_ER-mSG,117.0,7/23/25,,membrane Halo,membrane Halo,,mSG:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250723_mem-halo_ER-mSG\fish3_48hpf,Swinburne,Swinburne,Swinburne,Swinburne,,MGCO-04
20250723_mem-halo_ER-mSG,fish3_48hpf,roi2,roi2,81,/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi2,korra,mem-halo_ER-mSG,117.0,7/23/25,,membrane Halo,membrane Halo,,mSG:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250723_mem-halo_ER-mSG\fish3_48hpf,Swinburne,Swinburne,Swinburne,Swinburne,,MGCO-04
20250723_mem-halo_ER-mSG,fish3_48hpf,roi3,roi3,227,/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi3,korra,mem-halo_ER-mSG,117.0,7/23/25,,membrane Halo,membrane Halo,,mSG:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250723_mem-halo_ER-mSG\fish3_48hpf,Swinburne,Swinburne,Swinburne,Swinburne,,MGCO-04
20250723_mem-halo_ER-mSG,fish3_48hpf,roi4,roi4,243,/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi4,korra,mem-halo_ER-mSG,117.0,7/23/25,,membrane Halo,membrane Halo,,mSG:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250723_mem-halo_ER-mSG\fish3_48hpf,Swinburne,Swinburne,Swinburne,Swinburne,,MGCO-04
20250723_mem-halo_ER-mSG,fish3_48hpf,roi5,roi5,243,/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi5,korra,mem-halo_ER-mSG,117.0,7/23/25,,membrane Halo,membrane Halo,,mSG:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250723_mem-halo_ER-mSG\fish3_48hpf,Swinburne,Swinburne,Swinburne,Swinburne,,MGCO-04
20250723_mem-halo_ER-mSG,fish3_48hpf,roi6,roi6,243,/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi6,korra,mem-halo_ER-mSG,117.0,7/23/25,,membrane Halo,membrane Halo,,mSG:sec61b,JF 635,X:\abcabc\Korra_Foundation\20250723_mem-halo_ER-mSG\fish3_48hpf,Swinburne,Swinburne,Swinburne,Swinburne,,MGCO-04
20250724_mem-mchilada_er-mSG,fish1_24hpf,roi1,roi1,97,/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1,korra,mem-mchilada_er-mSG,116.0,7/24/25,,membrane mChilada,membrane mChilada,,mSG:sec61b,,"X:\abcabc\Korra_Foundation\20250724_mem-mchilada_er-mSG, X:\abcabc\Aang_Foundation\20250723_er-mSG_mem-mChilada",pDQM082,315,pDQM082,315,,MGCO-04
20250724_mem-mchilada_er-mSG,fish1_24hpf,roi1_2,roi1_2,579,/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1_2,korra,mem-mchilada_er-mSG,116.0,7/24/25,,membrane mChilada,membrane mChilada,,mSG:sec61b,,"X:\abcabc\Korra_Foundation\20250724_mem-mchilada_er-mSG, X:\abcabc\Aang_Foundation\20250723_er-mSG_mem-mChilada",pDQM082,315,pDQM082,315,,MGCO-04
20250724_mem-mchilada_er-mSG,fish1_24hpf,roi1_3,roi1_3,579,/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1_3,korra,mem-mchilada_er-mSG,116.0,7/24/25,,membrane mChilada,membrane mChilada,,mSG:sec61b,,"X:\abcabc\Korra_Foundation\20250724_mem-mchilada_er-mSG, X:\abcabc\Aang_Foundation\20250723_er-mSG_mem-mChilada",pDQM082,315,pDQM082,315,,MGCO-04
20250724_mem-mchilada_er-mSG,fish1_24hpf,roi2,roi2,963,/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi2,korra,mem-mchilada_er-mSG,116.0,7/24/25,,membrane mChilada,membrane mChilada,,mSG:sec61b,,"X:\abcabc\Korra_Foundation\20250724_mem-mchilada_er-mSG, X:\abcabc\Aang_Foundation\20250723_er-mSG_mem-mChilada",pDQM082,315,pDQM082,315,,MGCO-04
20250728_mem-histone,fish1_roi1,fish1_roi1,fish1_roi1,2160,/clusterfs/vast/abcabc/Korra_Foundation/20250728_mem-histone/fish1_roi1,korra,mem-histone,115.0,7/28/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,tdmChilada:PCNA,,X:\abcabc\Korra_Foundation\20250728_mem-histone,pDQM005,301,pDQM005,301,,pDQM037
20250728_mem-histone,fish1_roi2,fish1_roi2,fish1_roi2,2400,/clusterfs/vast/abcabc/Korra_Foundation/20250728_mem-histone/fish1_roi2,korra,mem-histone,115.0,7/28/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,tdmChilada:PCNA,,X:\abcabc\Korra_Foundation\20250728_mem-histone,pDQM005,301,pDQM005,301,,pDQM037
20250801_mem-PCNA,fish1_roi1,fish1_roi1,fish1_roi1,1344,/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-PCNA/fish1_roi1,korra,mem-PCNA,114.0,8/1/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,tdmChilada:PCNA,,X:\abcabc\Korra_Foundation\20250801_mem-PCNA,pDQM005,301,pDQM005,301,,pDQM037
20250801_mem-PCNA,fish2_roi1,fish2_roi1,fish2_roi1,1104,/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-PCNA/fish2_roi1,korra,mem-PCNA,114.0,8/1/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,tdmChilada:PCNA,,X:\abcabc\Korra_Foundation\20250801_mem-PCNA,pDQM005,301,pDQM005,301,,pDQM037
20250801_mem-PCNA,fish3_72hpf_roi1,fish3_72hpf_roi1,fish3_72hpf_roi1,6226,/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-PCNA/fish3_72hpf_roi1,korra,mem-PCNA,114.0,8/1/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,tdmChilada:PCNA,,X:\abcabc\Korra_Foundation\20250801_mem-PCNA,pDQM005,301,pDQM005,301,,pDQM037
20250801_mem-histone,fish1_roi1,fish1_roi1,fish1_roi1,300,/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-histone/fish1_roi1,korra,mem-histone,114.0,8/1/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,tdmChilada:PCNA,,X:\abcabc\Korra_Foundation\20250801_mem-PCNA,pDQM005,301,pDQM005,301,,pDQM037
20251007_mem-histone,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,82,/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1,korra,mem-histone,40.0,10/7/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),ef1a:2xLynk:tdmSG(J) (F1 of allele 304),,,,,pDQM005,302,pDQM005,304,,
20251007_mem-histone,fish1_48hpf_roi1_test,fish1_48hpf_roi1_test,fish1_48hpf_roi1_test,12,/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1_test,korra,mem-histone,40.0,10/7/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),ef1a:2xLynk:tdmSG(J) (F1 of allele 304),,,,,pDQM005,302,pDQM005,304,,
20251007_mem-histone,fish1_48hpf_roi1test,fish1_48hpf_roi1test,fish1_48hpf_roi1test,18,/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1test,korra,mem-histone,40.0,10/7/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),ef1a:2xLynk:tdmSG(J) (F1 of allele 304),,,,,pDQM005,302,pDQM005,304,,
20251007_mem-histone,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi1,korra,mem-histone,40.0,10/7/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),ef1a:2xLynk:tdmSG(J) (F1 of allele 304),,,,,pDQM005,302,pDQM005,304,,
20251007_mem-histone,fish3_48hpf_roi1_test,fish3_48hpf_roi1_test,fish3_48hpf_roi1_test,16,/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi1_test,korra,mem-histone,40.0,10/7/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),ef1a:2xLynk:tdmSG(J) (F1 of allele 304),,,,,pDQM005,302,pDQM005,304,,
20251007_mem-histone,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,2304,/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi2,korra,mem-histone,40.0,10/7/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),ef1a:2xLynk:tdmSG(J) (F1 of allele 304),,,,,pDQM005,302,pDQM005,304,,
20251007_mem-histone,fish3_48hpf_roi2_test,fish3_48hpf_roi2_test,fish3_48hpf_roi2_test,52,/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi2_test,korra,mem-histone,40.0,10/7/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),ef1a:2xLynk:tdmSG(J) (F1 of allele 304),,,,,pDQM005,302,pDQM005,304,,
20251009_skittlez,fish1_roi1,fish1_roi1,fish1_roi1,22,/clusterfs/vast/abcabc/Korra_Foundation/20251009_skittlez/fish1_roi1,korra,skittlez,35.0,10/10/25,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251010_mem-histone,pDQM005,301,pDQM133,324,,
20251010_mem-histone,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,9216,/clusterfs/vast/abcabc/Korra_Foundation/20251010_mem-histone/fish1_24hpf_roi1,korra,mem-histone,35.0,10/10/25,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251010_mem-histone,pDQM005,301,pDQM133,324,,
20251013_mem-histone,fish1_96hpf_roi0_test,fish1_96hpf_roi0_test,fish1_96hpf_roi0_test,2986,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi0_test,korra,mem-histone,33.0,10/13/25,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251013_mem-histone,fish1_96hpf_roi1,fish1_96hpf_roi1,fish1_96hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi1,korra,mem-histone,33.0,10/13/25,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251013_mem-histone,fish1_96hpf_roi2,fish1_96hpf_roi2,fish1_96hpf_roi2,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi2,korra,mem-histone,33.0,10/13/25,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251013_mem-histone,fish1_96hpf_roi3,fish1_96hpf_roi3,fish1_96hpf_roi3,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi3,korra,mem-histone,33.0,10/13/25,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251013_mem-histone,fish2_96hpf_roi1,fish2_96hpf_roi1,fish2_96hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish2_96hpf_roi1,korra,mem-histone,33.0,10/13/25,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251013_mem-histone,fish2_96hpf_roi2,fish2_96hpf_roi2,fish2_96hpf_roi2,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish2_96hpf_roi2,korra,mem-histone,33.0,10/13/25,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251013_mem-histone,fish3_96hpf_roi1,fish3_96hpf_roi1,fish3_96hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish3_96hpf_roi1,korra,mem-histone,33.0,10/13/25,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251013_mem-histone,fish3_96hpf_roi2,fish3_96hpf_roi2,fish3_96hpf_roi2,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish3_96hpf_roi2,korra,mem-histone,33.0,10/13/25,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251013_mem-histone,fish3_96hpf_roi3,fish3_96hpf_roi3,fish3_96hpf_roi3,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish3_96hpf_roi3,korra,mem-histone,33.0,10/13/25,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251015_mem-histone,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251015_mem-histone/fish1_48hpf_roi1,korra,mem-histone,29.0,10/15/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251015_mem-histone,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251015_mem-histone/fish2_48hpf_roi1,korra,mem-histone,29.0,10/15/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251015_mem-histone,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251015_mem-histone/fish3_48hpf_roi1,korra,mem-histone,29.0,10/15/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251015_mem-histone,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251015_mem-histone/fish3_48hpf_roi2,korra,mem-histone,29.0,10/15/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251015_mem-histone,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4_48hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251015_mem-histone/fish4_48hpf_roi1,korra,mem-histone,29.0,10/15/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Korra_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
