date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,mount_dir_norm,date_mount,mount_id,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Time mounted,Mounting Orientation,Date screened/Initial feedback,Date imaged,Time placed in scope,Start of imaging time,End of imaging time,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,parent_female,parent_male,roi_dir_norm,mother_fish_manual,father_fish_manual,injection plasmid,manual_injection_plasmid_codes,genotype_base_codes,genotype_allele_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_rna_mapping_ambiguous,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_fusion_labels,genotype_marker_localizations,genotype_marker_fluor_loc_labels,genotype_marker_fusion_loc_labels,treatment_marker_fluor_codes,treatment_marker_tag_codes,treatment_marker_fusion_labels,treatment_marker_localizations,treatment_marker_fluor_loc_labels,treatment_marker_fusion_loc_labels,genotype_marker_localizations_norm,treatment_marker_localizations_norm,all_unique_organelles,all_fluor_organelles,n_genotype_fusions,n_treatment_fusions,n_total_fusions,n_total_fluor_locs,n_unique_organelles,n_genotype_tags,n_treatment_tags,n_total_tags,fusion_labels_inferred_from_folder
20250926_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,335,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi1,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi1,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi2,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi2,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi3,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi3,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish1_48hpf_roi4,fish1_48hpf_roi4,fish1_48hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi4,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi4,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi1,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi1,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi2,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi2,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi3,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi3,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish2_48hpf_roi4,fish2_48hpf_roi4,fish2_48hpf_roi4,407,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi4,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi4,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi1,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi1,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi2,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi2,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi3,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi3,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi4,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi4,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish_48hpf_roi1,fish_48hpf_roi1,fish_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi1,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi1,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish_48hpf_roi2,fish_48hpf_roi2,fish_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi2,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi2,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish_48hpf_roi3,fish_48hpf_roi3,fish_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi3,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi3,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20250926_mem-mito,fish_48hpf_roi4,fish_48hpf_roi4,fish_48hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi4,aang,/abcabc/Aang_Foundation/20250926_mem-mito,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,09:00:00,DH,,2025-09-26,,,,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi4,,,,,"nan,pDQM082","nan:nan,pDQM082:315",,MGCO-01,False,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),['membrane'],['mitochondria'],"membrane,mitochondria","mStayGold(mitochondria),tdmChilada(membrane)",1,1,2,2,2,1,1,2,
20251001_mem-histone,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,2340,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi1,aang,/abcabc/Aang_Foundation/20251001_mem-histone,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,11:00:00,DH,,2025-10-01,,,,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/abcabc/Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi1,,,,,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",,,False,"tdmSG,tdmScarlet3","2xLynk,H2B","tdmSG::2xLynk(N),tdmScarlet3::H2B(C)","histone,membrane","tdmSG(membrane),tdmScarlet3(histone)","tdmSG::2xLynk(N)(membrane),tdmScarlet3::H2B(C)(histone)",,,,,,,"['histone', 'membrane']",[],"histone,membrane","tdmSG(membrane),tdmScarlet3(histone)",2,0,2,2,2,2,0,2,
20251001_mem-histone,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi2,aang,/abcabc/Aang_Foundation/20251001_mem-histone,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,11:00:00,DH,,2025-10-01,,,,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/abcabc/Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi2,,,,,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",,,False,"tdmSG,tdmScarlet3","2xLynk,H2B","tdmSG::2xLynk(N),tdmScarlet3::H2B(C)","histone,membrane","tdmSG(membrane),tdmScarlet3(histone)","tdmSG::2xLynk(N)(membrane),tdmScarlet3::H2B(C)(histone)",,,,,,,"['histone', 'membrane']",[],"histone,membrane","tdmSG(membrane),tdmScarlet3(histone)",2,0,2,2,2,2,0,2,
20251001_mem-histone,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi1,aang,/abcabc/Aang_Foundation/20251001_mem-histone,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,11:00:00,DH,,2025-10-01,,,,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi1,,,,,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",,,False,"tdmSG,tdmScarlet3","2xLynk,H2B","tdmSG::2xLynk(N),tdmScarlet3::H2B(C)","histone,membrane","tdmSG(membrane),tdmScarlet3(histone)","tdmSG::2xLynk(N)(membrane),tdmScarlet3::H2B(C)(histone)",,,,,,,"['histone', 'membrane']",[],"histone,membrane","tdmSG(membrane),tdmScarlet3(histone)",2,0,2,2,2,2,0,2,
20251001_mem-histone,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi2,aang,/abcabc/Aang_Foundation/20251001_mem-histone,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,11:00:00,DH,,2025-10-01,,,,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi2,,,,,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",,,False,"tdmSG,tdmScarlet3","2xLynk,H2B","tdmSG::2xLynk(N),tdmScarlet3::H2B(C)","histone,membrane","tdmSG(membrane),tdmScarlet3(histone)","tdmSG::2xLynk(N)(membrane),tdmScarlet3::H2B(C)(histone)",,,,,,,"['histone', 'membrane']",[],"histone,membrane","tdmSG(membrane),tdmScarlet3(histone)",2,0,2,2,2,2,0,2,
20251001_mem-histone,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi3,aang,/abcabc/Aang_Foundation/20251001_mem-histone,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,11:00:00,DH,,2025-10-01,,,,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi3,,,,,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",,,False,"tdmSG,tdmScarlet3","2xLynk,H2B","tdmSG::2xLynk(N),tdmScarlet3::H2B(C)","histone,membrane","tdmSG(membrane),tdmScarlet3(histone)","tdmSG::2xLynk(N)(membrane),tdmScarlet3::H2B(C)(histone)",,,,,,,"['histone', 'membrane']",[],"histone,membrane","tdmSG(membrane),tdmScarlet3(histone)",2,0,2,2,2,2,0,2,
20251001_mem-histone,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi1,aang,/abcabc/Aang_Foundation/20251001_mem-histone,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,11:00:00,DH,,2025-10-01,,,,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi1,,,,,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",,,False,"tdmSG,tdmScarlet3","2xLynk,H2B","tdmSG::2xLynk(N),tdmScarlet3::H2B(C)","histone,membrane","tdmSG(membrane),tdmScarlet3(histone)","tdmSG::2xLynk(N)(membrane),tdmScarlet3::H2B(C)(histone)",,,,,,,"['histone', 'membrane']",[],"histone,membrane","tdmSG(membrane),tdmScarlet3(histone)",2,0,2,2,2,2,0,2,
20251001_mem-histone,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi2,aang,/abcabc/Aang_Foundation/20251001_mem-histone,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,11:00:00,DH,,2025-10-01,,,,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi2,,,,,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",,,False,"tdmSG,tdmScarlet3","2xLynk,H2B","tdmSG::2xLynk(N),tdmScarlet3::H2B(C)","histone,membrane","tdmSG(membrane),tdmScarlet3(histone)","tdmSG::2xLynk(N)(membrane),tdmScarlet3::H2B(C)(histone)",,,,,,,"['histone', 'membrane']",[],"histone,membrane","tdmSG(membrane),tdmScarlet3(histone)",2,0,2,2,2,2,0,2,
