dataset_source,clutch_code,clutch_date,genotype_cross_label,genotype_base_codes,genotype_allele_codes,genotype_pretty,genotype_marker_fluor_codes,genotype_marker_tag_codes,treat_code,treat_text,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_dye_base_codes,treatment_marker_fluor_codes,treatment_marker_tag_codes,all_marker_fluor_codes,sheet_row_index,date_born,zf_female_genotype_text,zf_male_genotype_text,date_mount,mount_id,experimental_plate_id,experimental_slot_id,data_location,roi_index,roi_name,data_path
mem_histone,IMG_CLT_20250205_01,2025-02-05,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_005,mChilada:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",302,2025-02-05,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,,,,,1,,
mem_histone,IMG_CLT_20250205_01,2025-02-05,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_005,mChilada:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",303,2025-02-05,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,,,,,1,,
mem_histone,IMG_CLT_20250207_01,2025-02-07,pDQM005_308,pDQM005,pDQM005:308,pDQM005(308),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",276,2025-02-07,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 308),2025-02-10,,,,,1,,
mem_histone,IMG_CLT_20250207_01,2025-02-07,pDQM005_308,pDQM005,pDQM005:308,pDQM005(308),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",277,2025-02-07,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 308),2025-02-10,,,,,1,,
mem_histone,IMG_CLT_20250207_01,2025-02-07,pDQM005_308,pDQM005,pDQM005:308,pDQM005(308),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",278,2025-02-07,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 308),2025-02-10,,,,,1,,
mem_histone,IMG_CLT_20250207_01,2025-02-07,pDQM005_308,pDQM005,pDQM005:308,pDQM005(308),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",279,2025-02-07,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 308),2025-02-10,,,,,1,,
mem_histone,IMG_CLT_20250210_01,2025-02-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_007,mChilada:H2B (80 and 120 pg); mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",264,2025-02-10,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-13,,,,,1,U:\Data\20240911_Korra_Foundation\20250211_mem_histone\fish8_72hpf_mYH,U:\Data\20240911_Korra_Foundation\20250211_mem_histone\fish8_72hpf_mYH
mem_histone,IMG_CLT_20250210_01,2025-02-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_007,mChilada:H2B (80 and 120 pg); mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",265,2025-02-10,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-13,,,,,1,,
mem_histone,IMG_CLT_20250210_01,2025-02-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_007,mChilada:H2B (80 and 120 pg); mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",268,2025-02-10,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-12,,,,,1,U:\Data\20240911_Korra_Foundation\20250211_mem_histone\fish7_48hpf_mYH,U:\Data\20240911_Korra_Foundation\20250211_mem_histone\fish7_48hpf_mYH
mem_histone,IMG_CLT_20250210_01,2025-02-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_007,mChilada:H2B (80 and 120 pg); mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",269,2025-02-10,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-12,,,,,1,U:\Data\20240911_Korra_Foundation\20250211_mem_histone\fish5_48hpf_mYH,U:\Data\20240911_Korra_Foundation\20250211_mem_histone\fish5_48hpf_mYH
mem_histone,IMG_CLT_20250210_01,2025-02-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_007,mChilada:H2B (80 and 120 pg); mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",270,2025-02-10,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-12,,,,,1,,
mem_histone,IMG_CLT_20250210_01,2025-02-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_007,mChilada:H2B (80 and 120 pg); mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",271,2025-02-10,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-11,,,,,1,U:\Data\20240911_Korra_Foundation\20250211_mem_histone\fish2_24hpf_mYH,U:\Data\20240911_Korra_Foundation\20250211_mem_histone\fish2_24hpf_mYH
mem_histone,IMG_CLT_20250210_01,2025-02-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_007,mChilada:H2B (80 and 120 pg); mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",272,2025-02-10,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-11,,,,,1,,
mem_histone,IMG_CLT_20250210_01,2025-02-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_007,mChilada:H2B (80 and 120 pg); mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",273,2025-02-10,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-11,,,,,1,U:\Data\20240911_Korra_Foundation\20250211_mem_histone\fish6_48hpf_mchilada,U:\Data\20240911_Korra_Foundation\20250211_mem_histone\fish6_48hpf_mchilada
mem_histone,IMG_CLT_20250210_01,2025-02-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_007,mChilada:H2B (80 and 120 pg); mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",274,2025-02-10,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-11,,,,,1,U:\Data\20240911_Korra_Foundation\20250211_mem_histone\fish4_24hpf_mYH,U:\Data\20240911_Korra_Foundation\20250211_mem_histone\fish4_24hpf_mYH
mem_histone,IMG_CLT_20250210_01,2025-02-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_007,mChilada:H2B (80 and 120 pg); mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",275,2025-02-10,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-11,,,,,1,U:\Data\20240911_Korra_Foundation\20250211_mem_histone\fish3_24hpf_mchilada,U:\Data\20240911_Korra_Foundation\20250211_mem_histone\fish3_24hpf_mchilada
mem_histone,IMG_CLT_20250217_01,2025-02-17,Swinburne_301_Swinburne,"Swinburne,pDQM005","Swinburne:Swinburne,pDQM005:301",Swinburne(Swinburne)/pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_008,JF635 3uM,"","","",,,"tdmSG,tdmStayGold",259,2025-02-17,ef1a:H2B:Halo,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-20,,,,,1,U:\Data\20240911_Korra_Foundation\20250218_mem_histone\fish3_72hpf_halo_jfx649,U:\Data\20240911_Korra_Foundation\20250218_mem_histone\fish3_72hpf_halo_jfx649
mem_histone,IMG_CLT_20250217_01,2025-02-17,Swinburne_301_Swinburne,"Swinburne,pDQM005","Swinburne:Swinburne,pDQM005:301",Swinburne(Swinburne)/pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_008,JF635 3uM,"","","",,,"tdmSG,tdmStayGold",261,2025-02-17,ef1a:H2B:Halo,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-19,,,,,1,"U:\Data\20240911_Korra_Foundation\20250218_mem_histone\fish2_48hpf_halo_jfx649 (roi1,2,2-2)","U:\Data\20240911_Korra_Foundation\20250218_mem_histone\fish2_48hpf_halo_jfx649 (roi1,2,2-2)"
mem_histone,IMG_CLT_20250217_01,2025-02-17,Swinburne_301_Swinburne,"Swinburne,pDQM005","Swinburne:Swinburne,pDQM005:301",Swinburne(Swinburne)/pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_008,JF635 3uM,"","","",,,"tdmSG,tdmStayGold",262,2025-02-17,ef1a:H2B:Halo,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-19,,,,,1,U:\Data\20240911_Korra_Foundation\20250218_mem_histone\fish2_48hpf_halo_jfx649 (roi 3-9),U:\Data\20240911_Korra_Foundation\20250218_mem_histone\fish2_48hpf_halo_jfx649 (roi 3-9)
mem_histone,IMG_CLT_20250217_01,2025-02-17,Swinburne_301_Swinburne,"Swinburne,pDQM005","Swinburne:Swinburne,pDQM005:301",Swinburne(Swinburne)/pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_008,JF635 3uM,"","","",,,"tdmSG,tdmStayGold",263,2025-02-17,ef1a:H2B:Halo,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-18,,,,,1,U:\Data\20240911_Korra_Foundation\20250218_mem_histone\fish1_24hpf_halo_jfx649,U:\Data\20240911_Korra_Foundation\20250218_mem_histone\fish1_24hpf_halo_jfx649
mem_histone,IMG_CLT_20250224_01,2025-02-24,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",249,2025-02-24,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-26,,,,,1,U:\Data\20240911_Korra_Foundation\20250225_mem_nuc\fish3_48hpf,U:\Data\20240911_Korra_Foundation\20250225_mem_nuc\fish3_48hpf
mem_histone,IMG_CLT_20250224_01,2025-02-24,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",250,2025-02-24,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-26,,,,,1,U:\Data\20240911_Korra_Foundation\20250225_mem_nuc\fish4_48hpf,U:\Data\20240911_Korra_Foundation\20250225_mem_nuc\fish4_48hpf
mem_histone,IMG_CLT_20250224_01,2025-02-24,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",251,2025-02-24,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-26,,,,,1,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish5_6_48hpf (roi1-2),U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish5_6_48hpf (roi1-2)
mem_histone,IMG_CLT_20250224_01,2025-02-24,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",252,2025-02-24,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-26,,,,,1,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish5_6_48hpf (roi3-4),U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish5_6_48hpf (roi3-4)
mem_histone,IMG_CLT_20250224_01,2025-02-24,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",253,2025-02-24,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-25,,,,,1,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish1_24hpf,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish1_24hpf
mem_histone,IMG_CLT_20250224_01,2025-02-24,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",254,2025-02-24,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-25,,,,,1,,
mem_histone,IMG_CLT_20250224_01,2025-02-24,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",255,2025-02-24,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-25,,,,,1,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish2_24hpf,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish2_24hpf
mem_histone,IMG_CLT_20250224_01,2025-02-24,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",256,2025-02-24,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-02-25,,,,,1,,
mem_histone,IMG_CLT_20250226_01,2025-02-26,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",241,2025-02-26,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-28,,,,,1,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish13_48hpf,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish13_48hpf
mem_histone,IMG_CLT_20250226_01,2025-02-26,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",242,2025-02-26,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-28,,,,,1,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish14_48hpf,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish14_48hpf
mem_histone,IMG_CLT_20250226_01,2025-02-26,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",243,2025-02-26,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-27,,,,,1,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish8_24hpf,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish8_24hpf
mem_histone,IMG_CLT_20250226_01,2025-02-26,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",244,2025-02-26,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-27,,,,,1,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish7_24hpf,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish7_24hpf
mem_histone,IMG_CLT_20250226_01,2025-02-26,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",245,2025-02-26,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-27,,,,,1,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish9_24hpf,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish9_24hpf
mem_histone,IMG_CLT_20250226_01,2025-02-26,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",246,2025-02-26,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-27,,,,,1,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish10_24hpf,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish10_24hpf
mem_histone,IMG_CLT_20250226_01,2025-02-26,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",247,2025-02-26,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-27,,,,,1,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish11_24hpf,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish11_24hpf
mem_histone,IMG_CLT_20250226_01,2025-02-26,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",248,2025-02-26,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-27,,,,,1,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish12_24hpf,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish12_24hpf
mem_histone,IMG_CLT_20250228_01,2025-02-28,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",238,2025-02-28,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-03,,,,,1,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish1_72hpf,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish1_72hpf
mem_histone,IMG_CLT_20250228_01,2025-02-28,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",239,2025-02-28,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-03,,,,,1,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish2_72hpf,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish2_72hpf
mem_histone,IMG_CLT_20250228_01,2025-02-28,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_006,mYH:H2B (80 and 120 pg),"","","",,,"tdmSG,tdmStayGold",240,2025-02-28,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-03,,,,,1,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish3_72hpf,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish3_72hpf
mem_histone,IMG_CLT_20250303_01,2025-03-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_009,mYH:H2B,"","","",,,"tdmSG,tdmStayGold",229,2025-03-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-06,,,,,1,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish9_48hpf,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish9_48hpf
mem_histone,IMG_CLT_20250303_01,2025-03-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_009,mYH:H2B,"","","",,,"tdmSG,tdmStayGold",230,2025-03-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-06,,,,,1,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish10_48hpf,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish10_48hpf
mem_histone,IMG_CLT_20250303_01,2025-03-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_009,mYH:H2B,"","","",,,"tdmSG,tdmStayGold",232,2025-03-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-05,,,,,1,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish6_48hpf,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish6_48hpf
mem_histone,IMG_CLT_20250303_01,2025-03-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_009,mYH:H2B,"","","",,,"tdmSG,tdmStayGold",233,2025-03-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-05,,,,,1,,
mem_histone,IMG_CLT_20250303_01,2025-03-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_009,mYH:H2B,"","","",,,"tdmSG,tdmStayGold",234,2025-03-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-05,,,,,1,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish7_48hpf,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish7_48hpf
mem_histone,IMG_CLT_20250303_01,2025-03-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_009,mYH:H2B,"","","",,,"tdmSG,tdmStayGold",235,2025-03-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-05,,,,,1,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish8_48hpf,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish8_48hpf
mem_histone,IMG_CLT_20250303_01,2025-03-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_009,mYH:H2B,"","","",,,"tdmSG,tdmStayGold",236,2025-03-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-04,,,,,1,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish4_24hpf,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish4_24hpf
mem_histone,IMG_CLT_20250303_01,2025-03-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_009,mYH:H2B,"","","",,,"tdmSG,tdmStayGold",237,2025-03-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-04,,,,,1,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish5_24hpf,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish5_24hpf
mem_histone,IMG_CLT_20250305_01,2025-03-05,pDQM034_310,pDQM034,pDQM034:310,pDQM034(310),"Electra2,mCitrine,mKate2,mKOK,mTFP1","",IMG_TRT_010,2xLynk:mSG; phiC,"","","",,,"Electra2,mCitrine,mKate2,mKOK,mTFP1",231,2025-03-05,casper/rnf,ef1a:<cryaa:mSc>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 309),2025-03-06,,,,,1,U:\Data\20240911_Korra_Foundation\20250306_skittle_mem-mSG\fish1_24hpf,U:\Data\20240911_Korra_Foundation\20250306_skittle_mem-mSG\fish1_24hpf
mem_histone,IMG_CLT_20250310_01,2025-03-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_011,ef1a:mTFP1 and ef1a:mBeRFP,"","","",,,"tdmSG,tdmStayGold",220,2025-03-10,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-12,,,,,1,U:\Data\20240911_Korra_Foundation\20250311_mem_histone\fish3_48hpf,U:\Data\20240911_Korra_Foundation\20250311_mem_histone\fish3_48hpf
mem_histone,IMG_CLT_20250310_01,2025-03-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_011,ef1a:mTFP1 and ef1a:mBeRFP,"","","",,,"tdmSG,tdmStayGold",221,2025-03-10,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-12,,,,,1,,
mem_histone,IMG_CLT_20250310_01,2025-03-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_011,ef1a:mTFP1 and ef1a:mBeRFP,"","","",,,"tdmSG,tdmStayGold",222,2025-03-10,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-12,,,,,1,,
mem_histone,IMG_CLT_20250310_01,2025-03-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_011,ef1a:mTFP1 and ef1a:mBeRFP,"","","",,,"tdmSG,tdmStayGold",223,2025-03-10,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-12,,,,,1,U:\Data\20240911_Korra_Foundation\20250311_mem_histone\fish4_72hpf,U:\Data\20240911_Korra_Foundation\20250311_mem_histone\fish4_72hpf
mem_histone,IMG_CLT_20250310_01,2025-03-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_011,ef1a:mTFP1 and ef1a:mBeRFP,"","","",,,"tdmSG,tdmStayGold",224,2025-03-10,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-12,,,,,1,U:\Data\20240911_Korra_Foundation\20250311_mem_histone\fish5_72hpf,U:\Data\20240911_Korra_Foundation\20250311_mem_histone\fish5_72hpf
mem_histone,IMG_CLT_20250310_01,2025-03-10,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_011,ef1a:mTFP1 and ef1a:mBeRFP,"","","",,,"tdmSG,tdmStayGold",225,2025-03-10,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-03-11,,,,,1,U:\Data\20240911_Korra_Foundation\20250311_mem_histone\fish1_24hpf,U:\Data\20240911_Korra_Foundation\20250311_mem_histone\fish1_24hpf
