roi_dir,bruker_roi_id,plate_date,plate_id_filled,slot_id_filled,roi_index_within_slot,dataset_slug,experiment_folder,fish_id,fish_number,fish_age_hpf,roi_anatomy,roi_tiffs,date_experiment,Date imaged,date_mount,ZF female genotype,ZF male genotype,genotype_base_codes,genotype_allele_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,all_unique_organelles,all_fluor_organelles,link_source,treatment_plasmid_names_sheet,treatment_rna_names_sheet,treatment_protein_names_sheet,treatment_dye_names_sheet
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi7,20250924-plate91-slot3-roi7,20250924,91,3,7,20250924_mem-mito,20250924_mem-mito,fish3,3.0,24.0,,400,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi1,20250924-plate91-slot4-roi1,20250924,91,4,1,20250924_mem-mito,20250924_mem-mito,fish4,4.0,24.0,,400,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi2,20250924-plate91-slot4-roi2,20250924,91,4,2,20250924_mem-mito,20250924_mem-mito,fish4,4.0,24.0,,400,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi3,20250924-plate91-slot4-roi3,20250924,91,4,3,20250924_mem-mito,20250924_mem-mito,fish4,4.0,24.0,,458,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi1,20250925-plate92-slot1-roi1,20250925,92,1,1,20250925_mem-mito,20250925_mem-mito,fish1,1.0,48.0,,600,20250925_mem-mito,2025-09-25,2025-09-25,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi2,20250925-plate92-slot1-roi2,20250925,92,1,2,20250925_mem-mito,20250925_mem-mito,fish1,1.0,48.0,,600,20250925_mem-mito,2025-09-25,2025-09-25,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi3,20250925-plate92-slot1-roi3,20250925,92,1,3,20250925_mem-mito,20250925_mem-mito,fish1,1.0,48.0,,600,20250925_mem-mito,2025-09-25,2025-09-25,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi1,20250925-plate92-slot2-roi1,20250925,92,2,1,20250925_mem-mito,20250925_mem-mito,fish3,3.0,48.0,,600,20250925_mem-mito,2025-09-25,2025-09-25,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi2,20250925-plate92-slot2-roi2,20250925,92,2,2,20250925_mem-mito,20250925_mem-mito,fish3,3.0,48.0,,600,20250925_mem-mito,2025-09-25,2025-09-25,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi3,20250925-plate92-slot2-roi3,20250925,92,2,3,20250925_mem-mito,20250925_mem-mito,fish3,3.0,48.0,,600,20250925_mem-mito,2025-09-25,2025-09-25,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi4,20250925-plate92-slot2-roi4,20250925,92,2,4,20250925_mem-mito,20250925_mem-mito,fish3,3.0,48.0,,600,20250925_mem-mito,2025-09-25,2025-09-25,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi1,20250926-plate93-slot1-roi1,20250926,93,1,1,20250926_mem-mito,20250926_mem-mito,fish1,1.0,48.0,,335,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi2,20250926-plate93-slot1-roi2,20250926,93,1,2,20250926_mem-mito,20250926_mem-mito,fish1,1.0,48.0,,600,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi3,20250926-plate93-slot1-roi3,20250926,93,1,3,20250926_mem-mito,20250926_mem-mito,fish1,1.0,48.0,,600,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi4,20250926-plate93-slot1-roi4,20250926,93,1,4,20250926_mem-mito,20250926_mem-mito,fish1,1.0,48.0,,600,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi1,20250926-plate93-slot2-roi1,20250926,93,2,1,20250926_mem-mito,20250926_mem-mito,fish2,2.0,48.0,,600,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi2,20250926-plate93-slot2-roi2,20250926,93,2,2,20250926_mem-mito,20250926_mem-mito,fish2,2.0,48.0,,600,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi3,20250926-plate93-slot2-roi3,20250926,93,2,3,20250926_mem-mito,20250926_mem-mito,fish2,2.0,48.0,,600,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi4,20250926-plate93-slot2-roi4,20250926,93,2,4,20250926_mem-mito,20250926_mem-mito,fish2,2.0,48.0,,407,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi1,20250926-plate93-slot3-roi1,20250926,93,3,1,20250926_mem-mito,20250926_mem-mito,fish3,3.0,48.0,,600,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi2,20250926-plate93-slot3-roi2,20250926,93,3,2,20250926_mem-mito,20250926_mem-mito,fish3,3.0,48.0,,600,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi3,20250926-plate93-slot3-roi3,20250926,93,3,3,20250926_mem-mito,20250926_mem-mito,fish3,3.0,48.0,,600,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi4,20250926-plate93-slot3-roi4,20250926,93,3,4,20250926_mem-mito,20250926_mem-mito,fish3,3.0,48.0,,600,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi1,20250926-plate93-slot4-roi1,20250926,93,4,1,20250926_mem-mito,20250926_mem-mito,fish_48hpf_roi1,,48.0,,600,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi2,20250926-plate93-slot5-roi1,20250926,93,5,1,20250926_mem-mito,20250926_mem-mito,fish_48hpf_roi2,,48.0,,600,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi3,20250926-plate93-slot6-roi1,20250926,93,6,1,20250926_mem-mito,20250926_mem-mito,fish_48hpf_roi3,,48.0,,600,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi4,20250926-plate94-slot1-roi1,20250926,94,1,1,20250926_mem-mito,20250926_mem-mito,fish_48hpf_roi4,,48.0,,600,20250926_mem-mito,2025-09-26,2025-09-26,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi1,20251001-plate95-slot1-roi1,20251001,95,1,1,20251001_mem-histone,20251001_mem-histone,fish1,1.0,24.0,,2340,20251001_mem-histone,2025-10-01,2025-10-01,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),sheet,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi2,20251001-plate95-slot1-roi2,20251001,95,1,2,20251001_mem-histone,20251001_mem-histone,fish1,1.0,24.0,,1920,20251001_mem-histone,2025-10-01,2025-10-01,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),sheet,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi1,20251001-plate95-slot2-roi1,20251001,95,2,1,20251001_mem-histone,20251001_mem-histone,fish2,2.0,24.0,,1920,20251001_mem-histone,2025-10-01,2025-10-01,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),sheet,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi2,20251001-plate95-slot2-roi2,20251001,95,2,2,20251001_mem-histone,20251001_mem-histone,fish2,2.0,24.0,,1920,20251001_mem-histone,2025-10-01,2025-10-01,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),sheet,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi3,20251001-plate95-slot2-roi3,20251001,95,2,3,20251001_mem-histone,20251001_mem-histone,fish2,2.0,24.0,,1920,20251001_mem-histone,2025-10-01,2025-10-01,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),sheet,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi1,20251001-plate95-slot3-roi1,20251001,95,3,1,20251001_mem-histone,20251001_mem-histone,fish4,4.0,24.0,,1920,20251001_mem-histone,2025-10-01,2025-10-01,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),sheet,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi2,20251001-plate95-slot3-roi2,20251001,95,3,2,20251001_mem-histone,20251001_mem-histone,fish4,4.0,24.0,,1920,20251001_mem-histone,2025-10-01,2025-10-01,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),sheet,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi1,20251001-plate95-slot4-roi1,20251001,95,4,1,20251001_mem-histone,20251001_mem-histone,fish5,5.0,24.0,,1920,20251001_mem-histone,2025-10-01,2025-10-01,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),sheet,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi2,20251001-plate95-slot4-roi2,20251001,95,4,2,20251001_mem-histone,20251001_mem-histone,fish5,5.0,24.0,,1920,20251001_mem-histone,2025-10-01,2025-10-01,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),sheet,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi3,20251001-plate95-slot4-roi3,20251001,95,4,3,20251001_mem-histone,20251001_mem-histone,fish5,5.0,24.0,,1920,20251001_mem-histone,2025-10-01,2025-10-01,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),sheet,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi4,20251001-plate95-slot4-roi4,20251001,95,4,4,20251001_mem-histone,20251001_mem-histone,fish5,5.0,24.0,,1920,20251001_mem-histone,2025-10-01,2025-10-01,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),sheet,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish10_24hpf_roi1,20251002-plate96-slot2-roi1,20251002,96,2,1,20251002_mem_mito,20251002_mem_mito,fish10,10.0,24.0,,272,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish10_24hpf_roi2,20251002-plate96-slot2-roi2,20251002,96,2,2,20251002_mem_mito,20251002_mem_mito,fish10,10.0,24.0,,272,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish11_24hpf_roi1,20251002-plate96-slot3-roi1,20251002,96,3,1,20251002_mem_mito,20251002_mem_mito,fish11,11.0,24.0,,400,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish11_24hpf_roi2,20251002-plate96-slot3-roi2,20251002,96,3,2,20251002_mem_mito,20251002_mem_mito,fish11,11.0,24.0,,400,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish11_24hpf_roi3,20251002-plate96-slot3-roi3,20251002,96,3,3,20251002_mem_mito,20251002_mem_mito,fish11,11.0,24.0,,400,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi1,20251002-plate96-slot4-roi1,20251002,96,4,1,20251002_mem_mito,20251002_mem_mito,fish12,12.0,24.0,,400,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi2,20251002-plate96-slot4-roi2,20251002,96,4,2,20251002_mem_mito,20251002_mem_mito,fish12,12.0,24.0,,400,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi3,20251002-plate96-slot4-roi3,20251002,96,4,3,20251002_mem_mito,20251002_mem_mito,fish12,12.0,24.0,,400,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi4,20251002-plate96-slot4-roi4,20251002,96,4,4,20251002_mem_mito,20251002_mem_mito,fish12,12.0,24.0,,400,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish1_24hpf_roi1,20251002-plate96-slot1-roi1,20251002,96,1,1,20251002_mem_mito,20251002_mem_mito,fish1,1.0,24.0,,333,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish3_24hpf_roi1,20251002-plate96-slot5-roi1,20251002,96,5,1,20251002_mem_mito,20251002_mem_mito,fish3,3.0,24.0,,277,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish3_24hpf_roi2,20251002-plate96-slot5-roi2,20251002,96,5,2,20251002_mem_mito,20251002_mem_mito,fish3,3.0,24.0,,144,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi1,20251002-plate96-slot6-roi1,20251002,96,6,1,20251002_mem_mito,20251002_mem_mito,fish5,5.0,24.0,,144,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi2,20251002-plate96-slot6-roi2,20251002,96,6,2,20251002_mem_mito,20251002_mem_mito,fish5,5.0,24.0,,144,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi3,20251002-plate96-slot6-roi3,20251002,96,6,3,20251002_mem_mito,20251002_mem_mito,fish5,5.0,24.0,,144,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi1,20251002-plate97-slot1-roi1,20251002,97,1,1,20251002_mem_mito,20251002_mem_mito,fish6,6.0,24.0,,408,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi2,20251002-plate97-slot1-roi2,20251002,97,1,2,20251002_mem_mito,20251002_mem_mito,fish6,6.0,24.0,,408,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi3,20251002-plate97-slot1-roi3,20251002,97,1,3,20251002_mem_mito,20251002_mem_mito,fish6,6.0,24.0,,238,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish7_24hpf_roi1,20251002-plate97-slot2-roi1,20251002,97,2,1,20251002_mem_mito,20251002_mem_mito,fish7,7.0,24.0,,272,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish7_24hpf_roi2,20251002-plate97-slot2-roi2,20251002,97,2,2,20251002_mem_mito,20251002_mem_mito,fish7,7.0,24.0,,272,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish8_24hpf_roi1,20251002-plate97-slot3-roi1,20251002,97,3,1,20251002_mem_mito,20251002_mem_mito,fish8,8.0,24.0,,272,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish8_24hpf_roi2,20251002-plate97-slot3-roi2,20251002,97,3,2,20251002_mem_mito,20251002_mem_mito,fish8,8.0,24.0,,272,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish9_24hpf_roi1,20251002-plate97-slot4-roi1,20251002,97,4,1,20251002_mem_mito,20251002_mem_mito,fish9,9.0,24.0,,408,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish9_24hpf_roi2,20251002-plate97-slot4-roi2,20251002,97,4,2,20251002_mem_mito,20251002_mem_mito,fish9,9.0,24.0,,408,20251002_mem_mito,2025-10-02,2025-10-02,,,,,,,,,,,,,inferred,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi1_brain,20251003-plate98-slot1-roi1,20251003,98,1,1,20251003_mem_tester,20251003_mem_tester,fish1,1.0,48.0,brain,31,20251003_mem_tester,2025-10-03,2025-10-03,,,,,,,,,,,,,inferred,,,,
