date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_folder,roi_path_date_yyyymmdd,fish_folder,roi_folder,fish_id,fish_number,fish_age_hpf,fish_nickname,fish_raw_norm,roi_anatomy_tokens,roi_anatomy,fish_folder_patched,dataset_slug,dataset_slug_norm,sheet_slug_norm,date_mount_yyyymmdd,date_mount,Date imaged,mount_id,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,link_source,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,roi_index_within_slot,bruker_roi_id
20251001_mem-histone,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5_24hpf_roi1,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi1,aang,20251001_mem-histone,20251001,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5,5.0,24.0,,fish5,[],,fish5_24hpf_roi1,20251001_mem-histone,20251001_mem-histone,20251001_mem-histone,20251001,2025-10-01,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,sheet,20251001,1,inferred,20251001::20251001_mem-histone::1,93,4,1,20251001-plate93-slot4-roi1
20251001_mem-histone,fish5_24hpf_roi2,fish5_24hpf_roi2,fish5_24hpf_roi2,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi2,aang,20251001_mem-histone,20251001,fish5_24hpf_roi2,fish5_24hpf_roi2,fish5,5.0,24.0,,fish5,[],,fish5_24hpf_roi2,20251001_mem-histone,20251001_mem-histone,20251001_mem-histone,20251001,2025-10-01,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,sheet,20251001,1,inferred,20251001::20251001_mem-histone::1,93,4,2,20251001-plate93-slot4-roi2
20251001_mem-histone,fish5_24hpf_roi3,fish5_24hpf_roi3,fish5_24hpf_roi3,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi3,aang,20251001_mem-histone,20251001,fish5_24hpf_roi3,fish5_24hpf_roi3,fish5,5.0,24.0,,fish5,[],,fish5_24hpf_roi3,20251001_mem-histone,20251001_mem-histone,20251001_mem-histone,20251001,2025-10-01,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,sheet,20251001,1,inferred,20251001::20251001_mem-histone::1,93,4,3,20251001-plate93-slot4-roi3
20251001_mem-histone,fish5_24hpf_roi4,fish5_24hpf_roi4,fish5_24hpf_roi4,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi4,aang,20251001_mem-histone,20251001,fish5_24hpf_roi4,fish5_24hpf_roi4,fish5,5.0,24.0,,fish5,[],,fish5_24hpf_roi4,20251001_mem-histone,20251001_mem-histone,20251001_mem-histone,20251001,2025-10-01,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,sheet,20251001,1,inferred,20251001::20251001_mem-histone::1,93,4,4,20251001-plate93-slot4-roi4
20251002_mem_mito,fish10_24hpf_roi1,fish10_24hpf_roi1,fish10_24hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish10_24hpf_roi1,aang,20251002_mem_mito,20251002,fish10_24hpf_roi1,fish10_24hpf_roi1,fish10,10.0,24.0,,fish10,[],,fish10_24hpf_roi1,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,2,1,20251002-plate94-slot2-roi1
20251002_mem_mito,fish10_24hpf_roi2,fish10_24hpf_roi2,fish10_24hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish10_24hpf_roi2,aang,20251002_mem_mito,20251002,fish10_24hpf_roi2,fish10_24hpf_roi2,fish10,10.0,24.0,,fish10,[],,fish10_24hpf_roi2,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,2,2,20251002-plate94-slot2-roi2
20251002_mem_mito,fish11_24hpf_roi1,fish11_24hpf_roi1,fish11_24hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish11_24hpf_roi1,aang,20251002_mem_mito,20251002,fish11_24hpf_roi1,fish11_24hpf_roi1,fish11,11.0,24.0,,fish11,[],,fish11_24hpf_roi1,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,3,1,20251002-plate94-slot3-roi1
20251002_mem_mito,fish11_24hpf_roi2,fish11_24hpf_roi2,fish11_24hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish11_24hpf_roi2,aang,20251002_mem_mito,20251002,fish11_24hpf_roi2,fish11_24hpf_roi2,fish11,11.0,24.0,,fish11,[],,fish11_24hpf_roi2,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,3,2,20251002-plate94-slot3-roi2
20251002_mem_mito,fish11_24hpf_roi3,fish11_24hpf_roi3,fish11_24hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish11_24hpf_roi3,aang,20251002_mem_mito,20251002,fish11_24hpf_roi3,fish11_24hpf_roi3,fish11,11.0,24.0,,fish11,[],,fish11_24hpf_roi3,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,3,3,20251002-plate94-slot3-roi3
20251002_mem_mito,fish12_24hpf_roi1,fish12_24hpf_roi1,fish12_24hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi1,aang,20251002_mem_mito,20251002,fish12_24hpf_roi1,fish12_24hpf_roi1,fish12,12.0,24.0,,fish12,[],,fish12_24hpf_roi1,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,4,1,20251002-plate94-slot4-roi1
20251002_mem_mito,fish12_24hpf_roi2,fish12_24hpf_roi2,fish12_24hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi2,aang,20251002_mem_mito,20251002,fish12_24hpf_roi2,fish12_24hpf_roi2,fish12,12.0,24.0,,fish12,[],,fish12_24hpf_roi2,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,4,2,20251002-plate94-slot4-roi2
20251002_mem_mito,fish12_24hpf_roi3,fish12_24hpf_roi3,fish12_24hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi3,aang,20251002_mem_mito,20251002,fish12_24hpf_roi3,fish12_24hpf_roi3,fish12,12.0,24.0,,fish12,[],,fish12_24hpf_roi3,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,4,3,20251002-plate94-slot4-roi3
20251002_mem_mito,fish12_24hpf_roi4,fish12_24hpf_roi4,fish12_24hpf_roi4,400,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi4,aang,20251002_mem_mito,20251002,fish12_24hpf_roi4,fish12_24hpf_roi4,fish12,12.0,24.0,,fish12,[],,fish12_24hpf_roi4,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,4,4,20251002-plate94-slot4-roi4
20251002_mem_mito,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,333,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish1_24hpf_roi1,aang,20251002_mem_mito,20251002,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi1,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,1,1,20251002-plate94-slot1-roi1
20251002_mem_mito,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,277,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish3_24hpf_roi1,aang,20251002_mem_mito,20251002,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi1,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,5,1,20251002-plate94-slot5-roi1
20251002_mem_mito,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,144,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish3_24hpf_roi2,aang,20251002_mem_mito,20251002,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi2,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,5,2,20251002-plate94-slot5-roi2
20251002_mem_mito,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5_24hpf_roi1,144,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi1,aang,20251002_mem_mito,20251002,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5,5.0,24.0,,fish5,[],,fish5_24hpf_roi1,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,6,1,20251002-plate94-slot6-roi1
20251002_mem_mito,fish5_24hpf_roi2,fish5_24hpf_roi2,fish5_24hpf_roi2,144,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi2,aang,20251002_mem_mito,20251002,fish5_24hpf_roi2,fish5_24hpf_roi2,fish5,5.0,24.0,,fish5,[],,fish5_24hpf_roi2,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,6,2,20251002-plate94-slot6-roi2
20251002_mem_mito,fish5_24hpf_roi3,fish5_24hpf_roi3,fish5_24hpf_roi3,144,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi3,aang,20251002_mem_mito,20251002,fish5_24hpf_roi3,fish5_24hpf_roi3,fish5,5.0,24.0,,fish5,[],,fish5_24hpf_roi3,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,1,inferred,20251002::20251002_mem_mito::1,94,6,3,20251002-plate94-slot6-roi3
20251002_mem_mito,fish6_24hpf_roi1,fish6_24hpf_roi1,fish6_24hpf_roi1,408,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi1,aang,20251002_mem_mito,20251002,fish6_24hpf_roi1,fish6_24hpf_roi1,fish6,6.0,24.0,,fish6,[],,fish6_24hpf_roi1,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,2,inferred,20251002::20251002_mem_mito::2,95,1,1,20251002-plate95-slot1-roi1
20251002_mem_mito,fish6_24hpf_roi2,fish6_24hpf_roi2,fish6_24hpf_roi2,408,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi2,aang,20251002_mem_mito,20251002,fish6_24hpf_roi2,fish6_24hpf_roi2,fish6,6.0,24.0,,fish6,[],,fish6_24hpf_roi2,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,2,inferred,20251002::20251002_mem_mito::2,95,1,2,20251002-plate95-slot1-roi2
20251002_mem_mito,fish6_24hpf_roi3,fish6_24hpf_roi3,fish6_24hpf_roi3,238,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi3,aang,20251002_mem_mito,20251002,fish6_24hpf_roi3,fish6_24hpf_roi3,fish6,6.0,24.0,,fish6,[],,fish6_24hpf_roi3,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,2,inferred,20251002::20251002_mem_mito::2,95,1,3,20251002-plate95-slot1-roi3
20251002_mem_mito,fish7_24hpf_roi1,fish7_24hpf_roi1,fish7_24hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish7_24hpf_roi1,aang,20251002_mem_mito,20251002,fish7_24hpf_roi1,fish7_24hpf_roi1,fish7,7.0,24.0,,fish7,[],,fish7_24hpf_roi1,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,2,inferred,20251002::20251002_mem_mito::2,95,2,1,20251002-plate95-slot2-roi1
20251002_mem_mito,fish7_24hpf_roi2,fish7_24hpf_roi2,fish7_24hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish7_24hpf_roi2,aang,20251002_mem_mito,20251002,fish7_24hpf_roi2,fish7_24hpf_roi2,fish7,7.0,24.0,,fish7,[],,fish7_24hpf_roi2,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,2,inferred,20251002::20251002_mem_mito::2,95,2,2,20251002-plate95-slot2-roi2
20251002_mem_mito,fish8_24hpf_roi1,fish8_24hpf_roi1,fish8_24hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish8_24hpf_roi1,aang,20251002_mem_mito,20251002,fish8_24hpf_roi1,fish8_24hpf_roi1,fish8,8.0,24.0,,fish8,[],,fish8_24hpf_roi1,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,2,inferred,20251002::20251002_mem_mito::2,95,3,1,20251002-plate95-slot3-roi1
20251002_mem_mito,fish8_24hpf_roi2,fish8_24hpf_roi2,fish8_24hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish8_24hpf_roi2,aang,20251002_mem_mito,20251002,fish8_24hpf_roi2,fish8_24hpf_roi2,fish8,8.0,24.0,,fish8,[],,fish8_24hpf_roi2,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,2,inferred,20251002::20251002_mem_mito::2,95,3,2,20251002-plate95-slot3-roi2
20251002_mem_mito,fish9_24hpf_roi1,fish9_24hpf_roi1,fish9_24hpf_roi1,408,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish9_24hpf_roi1,aang,20251002_mem_mito,20251002,fish9_24hpf_roi1,fish9_24hpf_roi1,fish9,9.0,24.0,,fish9,[],,fish9_24hpf_roi1,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,2,inferred,20251002::20251002_mem_mito::2,95,4,1,20251002-plate95-slot4-roi1
20251002_mem_mito,fish9_24hpf_roi2,fish9_24hpf_roi2,fish9_24hpf_roi2,408,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish9_24hpf_roi2,aang,20251002_mem_mito,20251002,fish9_24hpf_roi2,fish9_24hpf_roi2,fish9,9.0,24.0,,fish9,[],,fish9_24hpf_roi2,20251002_mem_mito,20251002_mem_mito,,,,,,,,,,,,,,,,,unmatched,20251002,2,inferred,20251002::20251002_mem_mito::2,95,4,2,20251002-plate95-slot4-roi2
20251003_mem_tester,fish1_48hpf_xscan_roi1_brain,fish1_48hpf_xscan_roi1_brain,fish1_48hpf_xscan_roi1_brain,31,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi1_brain,aang,20251003_mem_tester,20251003,fish1_48hpf_xscan_roi1_brain,fish1_48hpf_xscan_roi1_brain,fish1,1.0,48.0,,fish1,['brain'],brain,fish1_48hpf_xscan_roi1_brain,20251003_mem_tester,20251003_mem_tester,,,,,,,,,,,,,,,,,unmatched,20251003,1,inferred,20251003::20251003_mem_tester::1,96,1,1,20251003-plate96-slot1-roi1
20251003_mem_tester,fish1_48hpf_xscan_roi2_spine_muscle,fish1_48hpf_xscan_roi2_spine_muscle,fish1_48hpf_xscan_roi2_spine_muscle,20,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi2_spine_muscle,aang,20251003_mem_tester,20251003,fish1_48hpf_xscan_roi2_spine_muscle,fish1_48hpf_xscan_roi2_spine_muscle,fish1,1.0,48.0,,fish1,"['spine', 'muscle']",spine|muscle,fish1_48hpf_xscan_roi2_spine_muscle,20251003_mem_tester,20251003_mem_tester,,,,,,,,,,,,,,,,,unmatched,20251003,1,inferred,20251003::20251003_mem_tester::1,96,1,2,20251003-plate96-slot1-roi2
20251003_mem_tester,fish1_48hpf_xscan_roi3_spine_muscle_tail,fish1_48hpf_xscan_roi3_spine_muscle_tail,fish1_48hpf_xscan_roi3_spine_muscle_tail,20,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi3_spine_muscle_tail,aang,20251003_mem_tester,20251003,fish1_48hpf_xscan_roi3_spine_muscle_tail,fish1_48hpf_xscan_roi3_spine_muscle_tail,fish1,1.0,48.0,,fish1,"['spine', 'muscle', 'tail']",spine|muscle|tail,fish1_48hpf_xscan_roi3_spine_muscle_tail,20251003_mem_tester,20251003_mem_tester,,,,,,,,,,,,,,,,,unmatched,20251003,1,inferred,20251003::20251003_mem_tester::1,96,1,3,20251003-plate96-slot1-roi3
20251003_mem_tester,fish1_48hpf_xscan_roi4_spine_muscle_tail,fish1_48hpf_xscan_roi4_spine_muscle_tail,fish1_48hpf_xscan_roi4_spine_muscle_tail,20,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi4_spine_muscle_tail,aang,20251003_mem_tester,20251003,fish1_48hpf_xscan_roi4_spine_muscle_tail,fish1_48hpf_xscan_roi4_spine_muscle_tail,fish1,1.0,48.0,,fish1,"['spine', 'muscle', 'tail']",spine|muscle|tail,fish1_48hpf_xscan_roi4_spine_muscle_tail,20251003_mem_tester,20251003_mem_tester,,,,,,,,,,,,,,,,,unmatched,20251003,1,inferred,20251003::20251003_mem_tester::1,96,1,4,20251003-plate96-slot1-roi4
20251003_mem_tester,fish1_48hpf_xscan_roi5_spine_muscle_tail,fish1_48hpf_xscan_roi5_spine_muscle_tail,fish1_48hpf_xscan_roi5_spine_muscle_tail,20,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi5_spine_muscle_tail,aang,20251003_mem_tester,20251003,fish1_48hpf_xscan_roi5_spine_muscle_tail,fish1_48hpf_xscan_roi5_spine_muscle_tail,fish1,1.0,48.0,,fish1,"['spine', 'muscle', 'tail']",spine|muscle|tail,fish1_48hpf_xscan_roi5_spine_muscle_tail,20251003_mem_tester,20251003_mem_tester,,,,,,,,,,,,,,,,,unmatched,20251003,1,inferred,20251003::20251003_mem_tester::1,96,1,5,20251003-plate96-slot1-roi5
20251003_mem_tester,fish1_48hpf_xscan_roi6_spine_muscle_tail,fish1_48hpf_xscan_roi6_spine_muscle_tail,fish1_48hpf_xscan_roi6_spine_muscle_tail,20,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi6_spine_muscle_tail,aang,20251003_mem_tester,20251003,fish1_48hpf_xscan_roi6_spine_muscle_tail,fish1_48hpf_xscan_roi6_spine_muscle_tail,fish1,1.0,48.0,,fish1,"['spine', 'muscle', 'tail']",spine|muscle|tail,fish1_48hpf_xscan_roi6_spine_muscle_tail,20251003_mem_tester,20251003_mem_tester,,,,,,,,,,,,,,,,,unmatched,20251003,1,inferred,20251003::20251003_mem_tester::1,96,1,6,20251003-plate96-slot1-roi6
20251003_mem_tester,fish1_48hpf_xscan_roi7_spine_muscle_tail,fish1_48hpf_xscan_roi7_spine_muscle_tail,fish1_48hpf_xscan_roi7_spine_muscle_tail,20,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi7_spine_muscle_tail,aang,20251003_mem_tester,20251003,fish1_48hpf_xscan_roi7_spine_muscle_tail,fish1_48hpf_xscan_roi7_spine_muscle_tail,fish1,1.0,48.0,,fish1,"['spine', 'muscle', 'tail']",spine|muscle|tail,fish1_48hpf_xscan_roi7_spine_muscle_tail,20251003_mem_tester,20251003_mem_tester,,,,,,,,,,,,,,,,,unmatched,20251003,1,inferred,20251003::20251003_mem_tester::1,96,1,7,20251003-plate96-slot1-roi7
20251006_mem_histone,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,1280,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi1,aang,20251006_mem_histone,20251006,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi1,20251006_mem_histone,20251006_mem_histone,,,,,,,,,,,,,,,,,unmatched,20251006,1,inferred,20251006::20251006_mem_histone::1,97,1,1,20251006-plate97-slot1-roi1
20251006_mem_histone,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,1280,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi2,aang,20251006_mem_histone,20251006,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi2,20251006_mem_histone,20251006_mem_histone,,,,,,,,,,,,,,,,,unmatched,20251006,1,inferred,20251006::20251006_mem_histone::1,97,1,2,20251006-plate97-slot1-roi2
20251006_mem_histone,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1_24hpf_roi3,1280,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi3,aang,20251006_mem_histone,20251006,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi3,20251006_mem_histone,20251006_mem_histone,,,,,,,,,,,,,,,,,unmatched,20251006,1,inferred,20251006::20251006_mem_histone::1,97,1,3,20251006-plate97-slot1-roi3
20251006_mem_histone,fish1_24hpf_roi4,fish1_24hpf_roi4,fish1_24hpf_roi4,1280,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi4,aang,20251006_mem_histone,20251006,fish1_24hpf_roi4,fish1_24hpf_roi4,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi4,20251006_mem_histone,20251006_mem_histone,,,,,,,,,,,,,,,,,unmatched,20251006,1,inferred,20251006::20251006_mem_histone::1,97,1,4,20251006-plate97-slot1-roi4
20251006_mem_histone,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish3_24hpf_roi1,aang,20251006_mem_histone,20251006,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi1,20251006_mem_histone,20251006_mem_histone,,,,,,,,,,,,,,,,,unmatched,20251006,1,inferred,20251006::20251006_mem_histone::1,97,2,1,20251006-plate97-slot2-roi1
20251006_mem_histone,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish3_24hpf_roi2,aang,20251006_mem_histone,20251006,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi2,20251006_mem_histone,20251006_mem_histone,,,,,,,,,,,,,,,,,unmatched,20251006,1,inferred,20251006::20251006_mem_histone::1,97,2,2,20251006-plate97-slot2-roi2
20251006_mem_histone,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi1,aang,20251006_mem_histone,20251006,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi1,20251006_mem_histone,20251006_mem_histone,,,,,,,,,,,,,,,,,unmatched,20251006,1,inferred,20251006::20251006_mem_histone::1,97,3,1,20251006-plate97-slot3-roi1
20251006_mem_histone,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi2,aang,20251006_mem_histone,20251006,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi2,20251006_mem_histone,20251006_mem_histone,,,,,,,,,,,,,,,,,unmatched,20251006,1,inferred,20251006::20251006_mem_histone::1,97,3,2,20251006-plate97-slot3-roi2
20251006_mem_histone,fish4_24hpf_roi3,fish4_24hpf_roi3,fish4_24hpf_roi3,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi3,aang,20251006_mem_histone,20251006,fish4_24hpf_roi3,fish4_24hpf_roi3,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi3,20251006_mem_histone,20251006_mem_histone,,,,,,,,,,,,,,,,,unmatched,20251006,1,inferred,20251006::20251006_mem_histone::1,97,3,3,20251006-plate97-slot3-roi3
20251006_mem_histone,fish6_24hpf_roi1,fish6_24hpf_roi1,fish6_24hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish6_24hpf_roi1,aang,20251006_mem_histone,20251006,fish6_24hpf_roi1,fish6_24hpf_roi1,fish6,6.0,24.0,,fish6,[],,fish6_24hpf_roi1,20251006_mem_histone,20251006_mem_histone,,,,,,,,,,,,,,,,,unmatched,20251006,1,inferred,20251006::20251006_mem_histone::1,97,4,1,20251006-plate97-slot4-roi1
20251006_mem_histone,fish6_24hpf_roi2,fish6_24hpf_roi2,fish6_24hpf_roi2,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish6_24hpf_roi2,aang,20251006_mem_histone,20251006,fish6_24hpf_roi2,fish6_24hpf_roi2,fish6,6.0,24.0,,fish6,[],,fish6_24hpf_roi2,20251006_mem_histone,20251006_mem_histone,,,,,,,,,,,,,,,,,unmatched,20251006,1,inferred,20251006::20251006_mem_histone::1,97,4,2,20251006-plate97-slot4-roi2
