date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_folder,roi_path_date_yyyymmdd,fish_folder,roi_folder,fish_id,fish_number,fish_age_hpf,fish_nickname,fish_raw_norm,roi_anatomy_tokens,roi_anatomy,fish_folder_patched,dataset_slug,dataset_slug_norm,sheet_slug_norm,date_mount_yyyymmdd,date_mount,Date imaged,mount_id,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,link_source,treatment_rna_names_sheet,treatment_plasmid_names_sheet,exp_slug_norm,parent_slug_norm,geno_base_codes_v7_map,geno_alleles_v7_map,inj_rna_names_v7_map,inj_plasmid_names_v7_map,genotype_base_codes,genotype_allele_codes,parent_slug_norm_hole,geno_base_codes_v7_holes,geno_alleles_v7_holes,inj_rna_names_v7_holes,inj_plasmid_names_v7_holes,treatment_rna_rna_base_code,treatment_plasmid_plasmid_base_code,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,treatment_marker_fluor_codes,treatment_marker_tag_codes,treatment_marker_localizations,treatment_marker_fluor_loc_labels,all_unique_organelles,all_fluor_organelles
20251105_mem-mito,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish4_24hpf_roi2,aang,20251105_mem-mito,20251105.0,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi2,20251105_mem-mito,20251105_mem-mito,20251105_mem-mito,20251105.0,2025-11-05,2025-11-05,1,20251105.0,1.0,inferred,20251105::20251105_mem-mito::1,112.0,4.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251105_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251105_mem-mito,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5_24hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish5_24hpf_roi1,aang,20251105_mem-mito,20251105.0,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5,5.0,24.0,,fish5,[],,fish5_24hpf_roi1,20251105_mem-mito,20251105_mem-mito,20251105_mem-mito,20251105.0,2025-11-05,2025-11-05,1,20251105.0,1.0,inferred,20251105::20251105_mem-mito::1,112.0,5.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251105_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251105_mem-mito,fish5_24hpf_roi2,fish5_24hpf_roi2,fish5_24hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish5_24hpf_roi2,aang,20251105_mem-mito,20251105.0,fish5_24hpf_roi2,fish5_24hpf_roi2,fish5,5.0,24.0,,fish5,[],,fish5_24hpf_roi2,20251105_mem-mito,20251105_mem-mito,20251105_mem-mito,20251105.0,2025-11-05,2025-11-05,1,20251105.0,1.0,inferred,20251105::20251105_mem-mito::1,112.0,5.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251105_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish1_48hpf_roi1,aang,20251106_mem-mito,20251106.0,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi1,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,1.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,544,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish1_48hpf_roi2,aang,20251106_mem-mito,20251106.0,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi2,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,1.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi1,aang,20251106_mem-mito,20251106.0,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2,2.0,48.0,,fish2,[],,fish2_48hpf_roi1,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,2.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi2,aang,20251106_mem-mito,20251106.0,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2,2.0,48.0,,fish2,[],,fish2_48hpf_roi2,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,2.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi3,aang,20251106_mem-mito,20251106.0,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2,2.0,48.0,,fish2,[],,fish2_48hpf_roi3,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,2.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish2_48hpf_roi4,fish2_48hpf_roi4,fish2_48hpf_roi4,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi4,aang,20251106_mem-mito,20251106.0,fish2_48hpf_roi4,fish2_48hpf_roi4,fish2,2.0,48.0,,fish2,[],,fish2_48hpf_roi4,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,2.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi1,aang,20251106_mem-mito,20251106.0,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3,3.0,48.0,,fish3,[],,fish3_48hpf_roi1,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,3.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi2,aang,20251106_mem-mito,20251106.0,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3,3.0,48.0,,fish3,[],,fish3_48hpf_roi2,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,3.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi3,aang,20251106_mem-mito,20251106.0,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3,3.0,48.0,,fish3,[],,fish3_48hpf_roi3,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,3.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4_48hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi1,aang,20251106_mem-mito,20251106.0,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4,4.0,48.0,,fish4,[],,fish4_48hpf_roi1,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,4.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish4_48hpf_roi2,fish4_48hpf_roi2,fish4_48hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi2,aang,20251106_mem-mito,20251106.0,fish4_48hpf_roi2,fish4_48hpf_roi2,fish4,4.0,48.0,,fish4,[],,fish4_48hpf_roi2,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,4.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish4_48hpf_roi3,fish4_48hpf_roi3,fish4_48hpf_roi3,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi3,aang,20251106_mem-mito,20251106.0,fish4_48hpf_roi3,fish4_48hpf_roi3,fish4,4.0,48.0,,fish4,[],,fish4_48hpf_roi3,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,4.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish4_48hpf_roi4,fish4_48hpf_roi4,fish4_48hpf_roi4,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi4,aang,20251106_mem-mito,20251106.0,fish4_48hpf_roi4,fish4_48hpf_roi4,fish4,4.0,48.0,,fish4,[],,fish4_48hpf_roi4,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,4.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish5_48hpf_roi1,fish5_48hpf_roi1,fish5_48hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi1,aang,20251106_mem-mito,20251106.0,fish5_48hpf_roi1,fish5_48hpf_roi1,fish5,5.0,48.0,,fish5,[],,fish5_48hpf_roi1,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,5.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish5_48hpf_roi2,fish5_48hpf_roi2,fish5_48hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi2,aang,20251106_mem-mito,20251106.0,fish5_48hpf_roi2,fish5_48hpf_roi2,fish5,5.0,48.0,,fish5,[],,fish5_48hpf_roi2,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,5.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251106_mem-mito,fish5_48hpf_roi3,fish5_48hpf_roi3,fish5_48hpf_roi3,272,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi3,aang,20251106_mem-mito,20251106.0,fish5_48hpf_roi3,fish5_48hpf_roi3,fish5,5.0,48.0,,fish5,[],,fish5_48hpf_roi3,20251106_mem-mito,20251106_mem-mito,20251106_mem-mito,20251106.0,2025-11-06,2025-11-06,1.1,20251106.0,1.0,inferred,20251106::20251106_mem-mito::1,62.0,5.0,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-11-04,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20251106_mem-mito,sheet,2xCox8A:mSG,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251107_mem-kinectocore,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,504,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-kinectocore/fish1_72hpf_roi1,aang,20251107_mem-kinectocore,20251107.0,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi1,20251107_mem-kinectocore,20251107_mem-kinectocore,,,,,,20251107.0,1.0,inferred,20251107::20251107_mem-kinectocore::1,113.0,1.0,,,,,,,,,,,,unmatched,,,memkinectocore,,,,,,,,,,,,,,,,,,,,,,,,
20251107_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,37,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish1_24hpf_roi1,aang,20251107_mem-mito,20251107.0,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi1,20251107_mem-mito,20251107_mem-mito,,,,,,20251107.0,1.0,inferred,20251107::20251107_mem-mito::1,114.0,1.0,,,,,,,,,,,,unmatched,MGCO-01,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251107_mem-mito,fish1_24hpf_roi1-2,fish1_24hpf_roi1-2,fish1_24hpf_roi1-2,400,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish1_24hpf_roi1-2,aang,20251107_mem-mito,20251107.0,fish1_24hpf_roi1-2,fish1_24hpf_roi1-2,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi1-2,20251107_mem-mito,20251107_mem-mito,,,,,,20251107.0,1.0,inferred,20251107::20251107_mem-mito::1,114.0,1.0,,,,,,,,,,,,unmatched,MGCO-01,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251107_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish1_24hpf_roi2,aang,20251107_mem-mito,20251107.0,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi2,20251107_mem-mito,20251107_mem-mito,,,,,,20251107.0,1.0,inferred,20251107::20251107_mem-mito::1,114.0,1.0,,,,,,,,,,,,unmatched,MGCO-01,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251107_mem-mito,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1_24hpf_roi3,115,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish1_24hpf_roi3,aang,20251107_mem-mito,20251107.0,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi3,20251107_mem-mito,20251107_mem-mito,,,,,,20251107.0,1.0,inferred,20251107::20251107_mem-mito::1,114.0,1.0,,,,,,,,,,,,unmatched,MGCO-01,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251107_mem-mito,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish2_24hpf_roi3,aang,20251107_mem-mito,20251107.0,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_roi3,20251107_mem-mito,20251107_mem-mito,,,,,,20251107.0,1.0,inferred,20251107::20251107_mem-mito::1,114.0,2.0,,,,,,,,,,,,unmatched,MGCO-01,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
20251107_mem-mito,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish3_24hpf_roi1,aang,20251107_mem-mito,20251107.0,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi1,20251107_mem-mito,20251107_mem-mito,,,,,,20251107.0,1.0,inferred,20251107::20251107_mem-mito::1,114.0,3.0,,,,,,,,,,,,unmatched,MGCO-01,,memmito,memmito,pDQM082,315,MGCO-01,,pDQM082,315,memmito,pDQM082,315,MGCO-01,,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),membrane|mitochondria,tdmChilada(membrane)|mStayGold(mitochondria)
