date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,roi_path_date_yyyymmdd,experiment_folder,fish_folder,roi_folder,fish_number,fish_id,fish_age_token,fish_age_hpf,roi_index_token,roi_index,fish_nickname,roi_anatomy_tokens,roi_anatomy,dataset_slug,imaging_date_from_sheet,date_mount,Date imaged,Data location,ZF female genotype,ZF male genotype,link_source,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,roi_index_within_slot,bruker_roi_id,parent_female_name,parent_male_name,parent_female_norm,parent_male_norm,female_parent_name_norm,female_plasmid_base_code,female_allele,female_injected_rna,female_injected_plasmid,male_parent_name_norm,male_plasmid_base_code,male_allele,male_injected_rna,male_injected_plasmid,genotype_base_codes,genotype_allele_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,all_unique_organelles,all_fluor_organelles,data_location_norm,treatment_plasmid_names_sheet,treatment_rna_names_sheet,treatment_protein_names_sheet,treatment_dye_names_sheet,treatment_rna_names_norm,treatment_plasmid_names_norm,treatment_marker_fluor_codes_x,treatment_marker_tag_codes_x,treatment_marker_localizations_x,treatment_marker_fusion_labels_x,treatment_fluor_organelles_x,treatment_marker_fluor_codes_y,treatment_marker_tag_codes_y,treatment_marker_localizations_y,treatment_marker_fusion_labels_y,treatment_fluor_organelles_y
20250513_skittles,fish15,roi4,roi4,18,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish15/roi4,korra,20250513,20250513_skittles,fish15,roi4,15.0,fish15,,,roi4,4.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,1,4,20250513-plate4-slot1-roi4,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish16,roi1_brain,roi1_brain,18,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish16/roi1_brain,korra,20250513,20250513_skittles,fish16,roi1_brain,16.0,fish16,,,roi1,1.0,,['brain'],brain,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,2,1,20250513-plate4-slot2-roi1,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish2,roi1,roi1,17,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish2/roi1,korra,20250513,20250513_skittles,fish2,roi1,2.0,fish2,,,roi1,1.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,3,1,20250513-plate4-slot3-roi1,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish2,roi2,roi2,10,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish2/roi2,korra,20250513,20250513_skittles,fish2,roi2,2.0,fish2,,,roi2,2.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,3,2,20250513-plate4-slot3-roi2,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish3,roi1,roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi1,korra,20250513,20250513_skittles,fish3,roi1,3.0,fish3,,,roi1,1.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,4,1,20250513-plate4-slot4-roi1,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish3,roi2,roi2,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi2,korra,20250513,20250513_skittles,fish3,roi2,3.0,fish3,,,roi2,2.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,4,2,20250513-plate4-slot4-roi2,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish3,roi3,roi3,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi3,korra,20250513,20250513_skittles,fish3,roi3,3.0,fish3,,,roi3,3.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,4,3,20250513-plate4-slot4-roi3,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish3,roi4,roi4,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi4,korra,20250513,20250513_skittles,fish3,roi4,3.0,fish3,,,roi4,4.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,4,4,20250513-plate4-slot4-roi4,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish4,roi1,roi1,38,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi1,korra,20250513,20250513_skittles,fish4,roi1,4.0,fish4,,,roi1,1.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,5,1,20250513-plate4-slot5-roi1,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish4,roi2,roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi2,korra,20250513,20250513_skittles,fish4,roi2,4.0,fish4,,,roi2,2.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,5,2,20250513-plate4-slot5-roi2,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish4,roi3,roi3,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi3,korra,20250513,20250513_skittles,fish4,roi3,4.0,fish4,,,roi3,3.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,5,3,20250513-plate4-slot5-roi3,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish5,roi1,roi1,186,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi1,korra,20250513,20250513_skittles,fish5,roi1,5.0,fish5,,,roi1,1.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,6,1,20250513-plate4-slot6-roi1,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish5,roi2,roi2,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi2,korra,20250513,20250513_skittles,fish5,roi2,5.0,fish5,,,roi2,2.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,6,2,20250513-plate4-slot6-roi2,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish5,roi3,roi3,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi3,korra,20250513,20250513_skittles,fish5,roi3,5.0,fish5,,,roi3,3.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,6,3,20250513-plate4-slot6-roi3,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish5,roi4,roi4,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi4,korra,20250513,20250513_skittles,fish5,roi4,5.0,fish5,,,roi4,4.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,6,4,20250513-plate4-slot6-roi4,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish5,roi5,roi5,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi5,korra,20250513,20250513_skittles,fish5,roi5,5.0,fish5,,,roi5,5.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,6,5,20250513-plate4-slot6-roi5,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish5,roi6,roi6,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi6,korra,20250513,20250513_skittles,fish5,roi6,5.0,fish5,,,roi6,6.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,6,6,20250513-plate4-slot6-roi6,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish5,roi7,roi7,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi7,korra,20250513,20250513_skittles,fish5,roi7,5.0,fish5,,,roi7,7.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,6,7,20250513-plate4-slot6-roi7,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish6,roi1,roi1,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi1,korra,20250513,20250513_skittles,fish6,roi1,6.0,fish6,,,roi1,1.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,1,1,20250513-plate5-slot1-roi1,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish6,roi2,roi2,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi2,korra,20250513,20250513_skittles,fish6,roi2,6.0,fish6,,,roi2,2.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,1,2,20250513-plate5-slot1-roi2,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish6,roi3,roi3,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi3,korra,20250513,20250513_skittles,fish6,roi3,6.0,fish6,,,roi3,3.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,1,3,20250513-plate5-slot1-roi3,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish6,roi4,roi4,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi4,korra,20250513,20250513_skittles,fish6,roi4,6.0,fish6,,,roi4,4.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,1,4,20250513-plate5-slot1-roi4,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish7,roi1_ear_brain,roi1_ear_brain,72,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish7/roi1_ear_brain,korra,20250513,20250513_skittles,fish7,roi1_ear_brain,7.0,fish7,,,roi1,1.0,,"['ear', 'brain']",ear|brain,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,2,1,20250513-plate5-slot2-roi1,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish7,roi2_brain,roi2_brain,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish7/roi2_brain,korra,20250513,20250513_skittles,fish7,roi2_brain,7.0,fish7,,,roi2,2.0,,['brain'],brain,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,2,2,20250513-plate5-slot2-roi2,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish8,roi1,roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish8/roi1,korra,20250513,20250513_skittles,fish8,roi1,8.0,fish8,,,roi1,1.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,3,1,20250513-plate5-slot3-roi1,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250513_skittles,fish9,roi1,roi1,180,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish9/roi1,korra,20250513,20250513_skittles,fish9,roi1,9.0,fish9,,,roi1,1.0,,[],,20250513_skittles,20250513,2025-05-13,2025-05-13,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),,,sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,4,1,20250513-plate5-slot4-roi1,,,,,,,,,,,,,,,,,,,,,,,,,X:/abcabc/Korra_Foundation/20250513_skittles(fish1-3),,phiC-NLS,,,phiC-NLS,,,,,,,,,,,
20250520_mem_histone,fish2,roi1,roi1,2048,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish2/roi1,korra,20250520,20250520_mem_histone,fish2,roi1,2.0,fish2,,,roi1,1.0,,[],,20250520_mem_histone,20250520,2025-05-20,2025-05-20,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish4,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,1,1,20250520-plate6-slot1-roi1,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),pDQM005,301,,,ef1a:2xlynk:tdmsg(j) (f2 of allele 301),pDQM005,301,,,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),X:/abcabc/Korra_Foundation/20250520_mem_histone/fish4,,mScarlet3-S2:H2B,,,mScarlet3-S2:H2B,,mScarlet3S2,H2B,histone,mScarlet3S2::H2B,mScarlet3S2(histone),mScarlet3S2,H2B,histone,mScarlet3S2::H2B,mScarlet3S2(histone)
20250520_mem_histone,fish2,roi1,roi1,2048,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish2/roi1,korra,20250520,20250520_mem_histone,fish2,roi1,2.0,fish2,,,roi1,1.0,,[],,20250520_mem_histone,20250520,2025-05-20,2025-05-20,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish5,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,1,2,20250520-plate6-slot1-roi2,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),pDQM005,301,,,ef1a:2xlynk:tdmsg(j) (f2 of allele 301),pDQM005,301,,,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),X:/abcabc/Korra_Foundation/20250520_mem_histone/fish5,,mScarlet3-S2:H2B,,,mScarlet3-S2:H2B,,mScarlet3S2,H2B,histone,mScarlet3S2::H2B,mScarlet3S2(histone),mScarlet3S2,H2B,histone,mScarlet3S2::H2B,mScarlet3S2(histone)
20250520_mem_histone,fish2,roi1,roi1,2048,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish2/roi1,korra,20250520,20250520_mem_histone,fish2,roi1,2.0,fish2,,,roi1,1.0,,[],,20250520_mem_histone,20250520,2025-05-20,2025-05-20,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish2,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,1,3,20250520-plate6-slot1-roi3,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),pDQM005,301,,,ef1a:2xlynk:tdmsg(j) (f2 of allele 301),pDQM005,301,,,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),X:/abcabc/Korra_Foundation/20250520_mem_histone/fish2,,mScarlet3-S2:H2B,,,mScarlet3-S2:H2B,,mScarlet3S2,H2B,histone,mScarlet3S2::H2B,mScarlet3S2(histone),mScarlet3S2,H2B,histone,mScarlet3S2::H2B,mScarlet3S2(histone)
20250520_mem_histone,fish4,roi1_tailbud,roi1_tailbud,266,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud,korra,20250520,20250520_mem_histone,fish4,roi1_tailbud,4.0,fish4,,,roi1,1.0,,['tailbud'],tailbud,20250520_mem_histone,20250520,2025-05-20,2025-05-20,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish4,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,2,1,20250520-plate6-slot2-roi1,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),pDQM005,301,,,ef1a:2xlynk:tdmsg(j) (f2 of allele 301),pDQM005,301,,,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),X:/abcabc/Korra_Foundation/20250520_mem_histone/fish4,,mScarlet3-S2:H2B,,,mScarlet3-S2:H2B,,mScarlet3S2,H2B,histone,mScarlet3S2::H2B,mScarlet3S2(histone),mScarlet3S2,H2B,histone,mScarlet3S2::H2B,mScarlet3S2(histone)
20250520_mem_histone,fish4,roi1_tailbud,roi1_tailbud,266,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud,korra,20250520,20250520_mem_histone,fish4,roi1_tailbud,4.0,fish4,,,roi1,1.0,,['tailbud'],tailbud,20250520_mem_histone,20250520,2025-05-20,2025-05-20,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish5,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,2,2,20250520-plate6-slot2-roi2,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),pDQM005,301,,,ef1a:2xlynk:tdmsg(j) (f2 of allele 301),pDQM005,301,,,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),X:/abcabc/Korra_Foundation/20250520_mem_histone/fish5,,mScarlet3-S2:H2B,,,mScarlet3-S2:H2B,,mScarlet3S2,H2B,histone,mScarlet3S2::H2B,mScarlet3S2(histone),mScarlet3S2,H2B,histone,mScarlet3S2::H2B,mScarlet3S2(histone)
20250520_mem_histone,fish4,roi1_tailbud,roi1_tailbud,266,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud,korra,20250520,20250520_mem_histone,fish4,roi1_tailbud,4.0,fish4,,,roi1,1.0,,['tailbud'],tailbud,20250520_mem_histone,20250520,2025-05-20,2025-05-20,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish2,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,2,3,20250520-plate6-slot2-roi3,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),pDQM005,301,,,ef1a:2xlynk:tdmsg(j) (f2 of allele 301),pDQM005,301,,,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),X:/abcabc/Korra_Foundation/20250520_mem_histone/fish2,,mScarlet3-S2:H2B,,,mScarlet3-S2:H2B,,mScarlet3S2,H2B,histone,mScarlet3S2::H2B,mScarlet3S2(histone),mScarlet3S2,H2B,histone,mScarlet3S2::H2B,mScarlet3S2(histone)
20250520_mem_histone,fish4,roi1_tailbud_2,roi1_tailbud_2,1026,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud_2,korra,20250520,20250520_mem_histone,fish4,roi1_tailbud_2,4.0,fish4,,,roi1,1.0,,['tailbud'],tailbud,20250520_mem_histone,20250520,2025-05-20,2025-05-20,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish4,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,2,4,20250520-plate6-slot2-roi4,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),ef1a:2xlynk:tdmsg(j) (f2 of allele 301),pDQM005,301,,,ef1a:2xlynk:tdmsg(j) (f2 of allele 301),pDQM005,301,,,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),X:/abcabc/Korra_Foundation/20250520_mem_histone/fish4,,mScarlet3-S2:H2B,,,mScarlet3-S2:H2B,,mScarlet3S2,H2B,histone,mScarlet3S2::H2B,mScarlet3S2(histone),mScarlet3S2,H2B,histone,mScarlet3S2::H2B,mScarlet3S2(histone)
