roi_path	n_tiffs
/clusterfs/vast/abcabc/Korra_Foundation/20251204_mem_histone/fish3_72hpf_roi2	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251205_mem-histone/fish1_96hpf_roi1	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251205_mem-histone/fish1_96hpf_roi2	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251205_mem-histone/fish1_96hpf_roi3	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251205_mem-histone/fish2_96hpf_roi1	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251205_mem-histone/fish2_96hpf_roi2	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251205_mem-histone/fish2_96hpf_roi3	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251208_mem-histone/fish1_24hpf_roi1	2535
/clusterfs/vast/abcabc/Korra_Foundation/20251208_mem-histone/fish1_24hpf_roi1-2	7275
/clusterfs/vast/abcabc/Korra_Foundation/20251208_mem-histone/fish4_24hpf_roi2	3018
/clusterfs/vast/abcabc/Korra_Foundation/20251209_mem-histone/fish1_24hpf_roi1	8745
/clusterfs/vast/abcabc/Korra_Foundation/20251209_mem-histone/fish2_24hpf_roi1	231
/clusterfs/vast/abcabc/Korra_Foundation/20251209_mem-histone/fish3_48hpf_roi1	3014
/clusterfs/vast/abcabc/Korra_Foundation/20251210_mem-histone/fish1_48hpf_roi1	5552
/clusterfs/vast/abcabc/Korra_Foundation/20251210_mem-histone/fish2_48hpf_roi1	2184
/clusterfs/vast/abcabc/Korra_Foundation/20251210_mem-histone/fish2_48hpf_roi2	5226
/clusterfs/vast/abcabc/Korra_Foundation/20251210_mem-histone/fish3_48hpf_roi1	12380
/clusterfs/vast/abcabc/Korra_Foundation/20251211_mem-histone/fish1_72hpf_roi1	10078
/clusterfs/vast/abcabc/Korra_Foundation/20251211_mem-histone/fish2_72hpf_roi1	7839
/clusterfs/vast/abcabc/Korra_Foundation/20251212_mem-histone/fish1_72hpf_roi1	3514
/clusterfs/vast/abcabc/Korra_Foundation/20251212_mem-histone/fish2_72hpf_roi1	23985
/clusterfs/vast/abcabc/Korra_Foundation/20251212_mem-histone/fish3_72hpf_roi1	20910
/clusterfs/vast/abcabc/Korra_Foundation/20251216_mem-histone/fish1_24hpf_roi1	4616
/clusterfs/vast/abcabc/Korra_Foundation/20251216_mem-histone/fish2_24hpf_roi1	3060
/clusterfs/vast/abcabc/Korra_Foundation/20251216_mem-histone/fish3_24hpf_roi1	1756
/clusterfs/vast/abcabc/Korra_Foundation/20251216_mem-histone/fish4_24hpf_roi1	3948
/clusterfs/vast/abcabc/Korra_Foundation/20251216_mem-histone/fish5_24hpf_roi1	5922
/clusterfs/vast/abcabc/Korra_Foundation/20251217_mem-histone/fish1_48hpf_roi1	18929
/clusterfs/vast/abcabc/Korra_Foundation/20251218_mem-histone/fish1_72hpf_roi1	4743
/clusterfs/vast/abcabc/Korra_Foundation/20251218_mem-histone/fish1_72hpf_roi2	4743
/clusterfs/vast/abcabc/Korra_Foundation/20251218_mem-histone/fish1_72hpf_roi3	4743
/clusterfs/vast/abcabc/Korra_Foundation/20251218_mem-histone/fish2_72hpf_roi1_eye	3990
/clusterfs/vast/abcabc/Korra_Foundation/20251218_mem-histone/fish3_72hpf_roi1	1735
/clusterfs/vast/abcabc/Korra_Foundation/20251218_mem-histone/fish3_72hpf_roi2	1735
/clusterfs/vast/abcabc/Korra_Foundation/20251218_mem-histone/fish3_72hpf_roi3	1735
/clusterfs/vast/abcabc/Korra_Foundation/20251222_mem-histone/fish1_72hpf_roi1	10492
/clusterfs/vast/abcabc/Korra_Foundation/20251222_mem-histone/fish2_72hpf_roi1	6498
